user@mention,user_id,No of tweets,tweet_id,retweet_count,local influence score,Tweet
Tiger_Balm_US,152405875,1,1013571213677989888,17,17.0,When you need more Balm - look for Tiger Balm Ultra in the same economically-sized 1.7 oz. tin used by massage therapists chiropractors sports trainers sports teams across the country. #TigerBalm #PainRelief #RoarBack pic.twitter.com/Vso3CVDYvx
BoogSciambi,82225170,1,1002673204933091328,16,16.0,I love sports but narratives can get stupid at times. Let’s be clear: The Cavs probability of winning that game was affected FAR more by George Hill than by JR Smith as dumb as that play was. Kill Chris Webber all ya want...they were LOSING.I guess creating goats is part of it..
MostafaMe4,2343557479,2,1007733108307873792,31,15.5,#IranLets remember the captain of the Iranian national footbal team Martyr Habib Khabiri executed on June 31 just for suporting #PMOIThe #champion not only in sports but also in resistance#WorldCup #WorldCupRussia2018 #ايران #جام_جهانی @emilia_suze @JeanieVisionpic.twitter.com/e0LdUrcCX4
Mac734Man,2923106378,1,1008479564308213760,15,15.0,#tessthompsontalley Example of the stupidity of our species.Only humans kill for sportor for trophies. Only humans kill just because they can. At a time when the world grieves that ONE HALF of all #wildlife remaining on this planet is GONE!Vacuous acts like this?UNFORGIVABLE!https://twitter.com/IndivisibleNet/status/1008435083223576576 …
cjponyparts,89528523,1,1007044078301827073,15,15.0,Have you heard about the new #2019GT350 updates? Recalibrated MagneRide Suspension revised 19 wheels sticky Pilot Sport Cup 2 tires a new spoiler with optional Gurney flap and much more!RT if you want one in your driveway!GT350 vs GT500 --> https://cjpony.parts/2LJDJTp pic.twitter.com/h2T1pAVKDl
KCJHoop,17106279,1,1004490918836269057,15,15.0,Deep in this story is info on Michael Porter Jr. and his medicals from Porters father. Porter Jr. has been based in Chicago where his agency Priority Sports is located. https://twitter.com/Dave_Matter/status/1004482944222810112 …
EdLatimore,459692778,1,1006679383946465285,15,15.0,This means you dont REALLY have to solve problems. Only distract people from them and they will pay you a handsome sum. Repeatedly.The entertainment industry is built on this concept. So are sports.This is why anthem protest got axed. They REMINDED people of problems.
Trojanpak_2019,1658422242,1,1006636495132905473,15,15.0,Dear class of 2018...PEACE OUT y’all will be missed but #thelegacycontinues and it’s time to show the valley how it’s really done Waddup 2019’s Everyone showin out to every game this year fall sports already grindin bouta catch a #7peat #watchout #soon2b7 #19’s
webfashioner,60297891,1,1010655120894386178,15,15.0,US Immigration is in chaos thanks to Donald Trump. Thyre detaining immigrants who follow the rules & present themselves at points of entry. FOX lies & now Sinclair poses a danger to the average Joe who watches local news sports & weather.Interment camphttps://www.politico.com/story/2018/06/20/immigration-asylum-seekers-zero-tolerance-641181 …
ReadMoreBible,2353221863,1,1012823885912342529,15,15.0,Entertaining people in church DOES NOT WORK!Entertainment gets BORING & people will move along back to their Netflix & Sports.Church needs to FOCUS like a laser beam on Jesus. He said ”learn of me.”Helping people to LEARN through #scripture about Christ NEVER gets boring.
howcomeyousmell,33433773,1,1012098183613296640,15,15.0,Idk why dudes dont believe Terry Crews. A lot of times dudes grope each other and play it off as a joke... If youve been on sports teams theres a good chance youve seen this in some form. In his case this was a dude in a position of power over him
NadiaSinghNews,1594615184,1,1012075789481889792,15,15.0,It’s the first Blind Soccer Development camp in the US!  The Maryland School For The Blind is playing host to players and coaches from all over the world to foster the athletic spirit and show that sports is for everyone to enjoy. @WMAR2Newspic.twitter.com/TEWtCGSYUe – at The Maryland School For The Blind
bet365,221769011,1,1003394749812953092,15,15.0,6 days until Englands tour of South Africa. 11 days until World Cup 2018. 17 days until Royal Ascot. 30 days until Wimbledon. 36 days until British GP. 47 days until The Open. 60 days until England vs India. Summer of sport. pic.twitter.com/Cx8KXoZiqS
WillStewNeuro,2432455896,1,1004843872105717760,15,15.0,This is pretty poor. Rugby folk @BBCSport now pretty well informed but seems some football pundits and commentators missed #concussion messageNo pressure to resolve. Not like theres major tournie round corner where ill informed comment might do some harmhttps://twitter.com/5liveSport/status/1004435002090668032 …
WrstleLikeAGirl,729490042385633280,1,1008486161235537924,14,14.0,Wow wow wow Wrestle Like a Girl has put on 3 different camps back & forth between states in a matter of 10 days! We  wrestling we  educating on nutrition/sports psychology & most importantly we  empowering young females to become our future leaders!  pic.twitter.com/VUApfEi73L
CoachWertz12,1008013032,1,1004502817418117120,14,14.0,Bay City HS is looking for Varsity Coaches we currently need a WR DB and DL coaches. Various 2nd sport options available as well!!! Teaching fields include Math Science English. No PE SPED or Health. Send a DM if interested / email resume to pmatthews@baycityisd.org https://twitter.com/coachwertz12/status/1001559641388736512 …
KyleRancourt,121894713,1,1006667015862431744,14,14.0,Nelson Cruz is having his worst season as a Mariner and still sports a wRC+ of 143. he also has the highest career wRC+ in team history. yes better than Griffey ARod Edgar etc.however much you think you appreciate him I assure you it is not enough
KellyLevenda,2646238117,1,1006658157433802752,14,14.0,The idea that killing an #animal benefits her #species is absurd. Comment on permits submitted by canned #hunting ranches that import or breed #endangered & other #animals for the purpose of killing them for sport: https://buff.ly/2FsGoOq  #wildlifepic.twitter.com/h87oEZcofd
NorthTexan,28860427,1,1011738398233649152,14,14.0,#UNTalum Joe Greene will continue his support of #UNT this Friday with the Nibble & Mingle Fundraiser benefiting the Agnes Lucille Craft Greene Memorial Scholarship. Get tickets for the event that boasts sports icons and amazing culinary creations. https://bit.ly/2tdAVXH pic.twitter.com/jSle3F293C
JohnMcCarthyMMA,788197512,2,1011013354746331136,28,14.0,There are differences between the two. Both are MMA promotions. The UFC has the largest roster of fighters in MMA. Bellator allows fighters to compete in other combative sports like Boxing & Kickboxing . Bellator allows sponsors while the UFC regulates Reebok pay #AskBJMhttps://twitter.com/chandlerhilton/status/1011001559474491392 …
garylfrancione,43660789,1,1012831016988303360,14,14.0,Is it morally reprehensible that #TessThompsonTalley killed this giraffe? Sure. But there is no difference between killing for sport and killing for palate pleasure--no difference between the giraffe and a chicken. If youre upset but youre not #vegan change that.pic.twitter.com/tI7dDFIuL7
FanSince09,231504942,1,1012803588907675648,14,14.0,It’s not even a stretch to believe that that this could be the landscape of Philadelphia sports in 2019:Lebron JamesCarson WentzManny MachadoBryce HarperBen Simmons Joel EmbiidKawhi LeonardWhoever is good at hockey I don’t know.
CoachFerrell1,337812163,1,1012117410906853376,14,14.0,Brazosport HS (Texas - 4A) has a varsity Asst football defensive position available: DB or OLB (3-4) plus2nd Sport.Tx Teacher Cert required: Teen Leadership or Math are available. We have excellent facilities and excellent pay. Send resume to Michael.ferrell@brazosportisd.net
JT_Evans97,775465804708081664,1,1012110239712325632,14,14.0,Miami Dolphins 2 super bowlsMiami Heat3 NBA Titles Miami hurricanes 21 champions (9 in baseball and football)Miami Marlins 2 world series title Miami is a bad sports town
da13thsun,49503851,1,1007768358182408192,14,14.0,I know dudes scared of prison & will do county time.Th County is like a concentration camp & prison is like real life to stimulate your minds with law library Religious library music sports exercises everything to make you better if you utilize whats there.
DennisGucci,306123365,1,1007727404754833408,14,14.0,@OtiAdjei  is correct @Cristiano  isnt the first to score in 8 major championship Ghanas @ASAMOAH_GYAN3  has scored in 9 2006 World Cup2008 Afcon2010 Afcon2010 World Cup2012 Afcon2013 Afcon2014 World Cup2015 Afcon 2017 Afcon@MailSport @ESPNFC @BBCSport @FIFAWorldCup
numbrrzz,551385464,1,1003409579143770113,14,14.0,Just shook hands with Doug Ford in Oshawa and the Golden Arches-I asked him if he got his sport jacket at Holt Renfrew- “I’m a Walmart guy”- he answered union members question bluntly- he is more impressive in person- no handlers “protecting” him either- Doug is what Ont needs
CoinWithHeart,960612705936793600,1,1007049477017014272,13,13.0,#Chrysalis Coin is a new breed of token using blockchain technology and leading the way to a new kind of #fundraising.Chrysalis goal is to Empower #youth sports so that no-one sits on the sidelines because of a disability.#cryptocurrency #ERC20 #fundraising #bitcoin #charitypic.twitter.com/cHBuoXSeLg
zoecoronaa,979443055,1,1005961562547474432,13,13.0,the first day of band camp people throw up on the side of the practice field we practice a whole month in the summer we work 8 and 12 hour says. We work almost everyday during comp szn we leave @ 3am for comps preform in hot Uni’s then come back at 12am. I think its a sport https://twitter.com/maxpreps/status/1002618864520196096 …
imaplayerus,817497326906441728,1,1005905873779154944,13,13.0,Retweeted Jaeger Sports (@jaegersports):If I can throw it 200 ft I try to throw it 300 ft.  I dont stop at 120 feet -- I throw it as far as I can.Greg MadduxLong Toss Also = #FEEL
the_hindu,20751449,1,1004505758568939520,13,13.0,Virat Kohli joined the likes of Sachin Tendulkar Cristiano Ronaldo Lionel Messi and Usain Bolt in the sports zone of the Madame Tussauds Wax Museum. #ViratKohlihttps://trib.al/WY6zfcI
ProctorRails,2420737915,1,1006636154345721858,13,13.0,Proctor Public Schools is teaming up with @StLukesDuluth to name the school’s new sports and event center in a 10-year $300000 agreement. In addition St. Lukes will be providing Proctor Public Schools with athletic training and overseeing the Fitness Center. #RailStrongpic.twitter.com/utELPBOXkf
ukshaolintemple,135435627,1,1008824162717224961,13,13.0,Check out this kick great height. Can you kick this high? .#highkick #highkicks #kicks #taekwondo #karate #taekwondokick #karatekick #martialarts #sports #wushu #koreamartialartspic.twitter.com/Sci53tt7yZ
RetroNewsNow,2377703834,1,1010624571039473664,13,13.0,On June 23 1972 President Richard Nixon signed into law the Higher Education Act which included the groundbreaking Title IX legislation barring discrimination based on sex in higher education programs including funding for sports & other extracurricular activities pic.twitter.com/pRgdhGd59c
ShaneNPhillips,446732725,1,1010982440234516481,13,13.0,Things you love the most make you hurt the most. Our sport can be glorious in one breath and utterly heartbreaking in the next. So chase those glorious moments like the Ragin Cajun did with a dogged determination an open heart and a big smile. Godspeed Jason. pic.twitter.com/pEzndEAhhf
greennomad61,2651368746,3,1007747727202115584,38,12.666666666666666,I just supported #TheInglorious12th  on .@ThunderclapIt // .@WildeAboutBirds Please join me http://thndr.me/NRexZW   12th August will echo with the sound of gunshots as the #grouse shooting starts. Thousands of Red Grouse will be shot for sport#BanHunting #UK
Cyclo_2k,3394663480,2,1003762931681693699,25,12.5,Sports got his mom involved and they sent this whole email lying and accusing me to my mom when all I did was expose the scamming. Someone had to take a stand. This is sad and it got escalated.....might have to end it all tonight. Someone has to stand up. Say goodbye
fcsavibes,125260779,1,1002679462499151872,12,12.0,June is National Caribbean American Heritage Month People of the Caribbean have contributed and continue to influence the heritage of the U.S. through culture education sports leadership & business. We will celebrate this month to recognize the important contributions. pic.twitter.com/E2WKxopKZE
bufnewspreptalk,69709297,1,1007044597288194049,12,12.0,With the high school sports season done for the 2017-18 here is a roll call of state champions from WNY in the New York State Public High School Athletic Association the Catholic High School Association and New York State Federation. #preptalklive http://bit.ly/2t7Qhfy pic.twitter.com/iPggxEA0Qy
LFCknowledge,92574521,1,1005592450965147648,12,12.0,It is my understanding the deal has not fallen down because Liverpool tried to renegotiate the terms of the deal. Liverpool did not attempt suggest or offer to renegotiate any terms for Fekir. (Phil McNulty BBC Sports chief football writer)
EnjoyInterNews,931940660,1,1005577968226308097,12,12.0,RMC Sport: #Juventus #Napoli #Roma and #Inter could well show interest in #Fekir after #Lyon released a statement terminating negotiations with #Liverpool. The player had a medical with Liverpool but the talks had been “definitively terminated at 20.00.”pic.twitter.com/jIm0RpiKMD
AlexKennedyNBA,23065057,1,1005559098929278983,12,12.0,Instead of going from site to site looking for 2018 NBA mock drafts just read this one article! @HoopsHypes aggregate mock draft averages out where each prospect is projected to go based on mocks from ESPN NBADraftnet The Ringer SI and CBS Sports: https://hoopshype.com/2018/06/06/nba-mock-draft-consensu-big-board-luka-doncic/ …
airmax_power,808528151458566145,2,1012834731916963840,24,12.0,20 days on Twitter 1K followers now is time for 2 weeks off  #vacation #socks #gay #fetish #kink #dirtysocks #Nike #NikeTuned #TN #sweatysocks #sport #fitness #muscles #Adidas #shorts #feet #fitness #bottomboy #gym #workout #soccerpic.twitter.com/b4J2hRauuB
Rama4des,917046796387528704,1,1009563954803191809,12,12.0,#Portugal 1:0 #Morocco | World Cup | Group B | Day 2 | Goal #Ronaldo 4 .. Follow @RAMA4DES for more •No copyright intended #rama4des #rama4goal #Sport #football #soccer #goals #goal #futbal #worldcup #cristianoronaldo #cristianopic.twitter.com/C6ynV6In8n
vlazlo2020,814510248316833792,1,1003778689153359872,12,12.0,Keywords: They disagree with their President because he insists ...Notice this is a Statement from the President. Not the usual Statement from the White House.The issue here is much bigger than who has greater claim on sports fans sympathies. Its about dictatorial power
yuzuspiration,969029913016655873,1,1012841998317912064,12,12.0,#LRTTracy had asked Yuzuru why he wanted 4Lo and all possible quads in H&Ls layout and Yuzu replied he wanted to push himself & the sport. At the press conference immediately after he broke his own record (again) Yuzu was talking about 4A and Quints.http://www.insideskating.net/2017/08/21/features/dearly-beloved-we-are-gathered-here-to-experience-yuzuru-hanyus-greatness …pic.twitter.com/loEOMxRCeh
Lowskii13,781866681547235328,1,1012108797907697666,12,12.0,#WhosWhoatVStateWhat up doe!It’s ya boy Lowski I’m a Junior at VSU majoring in Business Marketing with a minor in Mass Media. I play and ref almost all the sports for intramural. If you need something I’m your guy I got access to almost anything you may need so get at me! pic.twitter.com/icOFD2hweG
TheNightGallery,190403384,1,1003380805832454152,12,12.0,Sports item circa 1974: Battling Maxo accompanied by his manager and handler arrives in Maynard Kansas for a scheduled 6-round bout. #ZoneIntros #S5E2 Steel -- starring Lee Marvin and written by Richard Mathesonpic.twitter.com/78INDhDe2z
StevenKelsey13,954369255633539072,4,1003387815957336064,47,11.75,Lol MJ played college ball that doesnt count as wear and tear? and i wont debate with you about offense LBJ is playing unbelievable on the offensive side of the ball but the dude is playing little to no defense basketball is a 2-way sport LBJ plays 1-way MJ 2-way
ACMilanSydney,349395807,3,1003390804730114048,35,11.666666666666666,Manuele Baiocchini on Sky Sport 24: The market goes on Rodriguez could leave 15m his value. He’s liked in Germany Milan could replace him with Strinic but even with Biraghi who is really liked by Gattuso. Fiorentina paid 2m € now worth a lot more because of a good season.
TokenStars,887238931863003137,14,1013551138006798336,157,11.214285714285714,Two 1/8 games two penalty shootouts on #WorldCup today! Did you guess #SPARUS and #CRODEN results right on TokenStars?   Try our Sports Predictions Bot predict the results and win huge prizes: 3 iPhoneX and 40000+ TEAM tokens. https://goo.gl/F2y6GF pic.twitter.com/9X9I8MFqQ8
AlanZionist,858686316,1,1005561375194800128,11,11.0,As far as the intolerance of the #BDS can go and foul the fair play of the sportStop trash #BDS #FIFA #AFA #Sport #Argentina #LionelMessi #Soccer #Football #Terrorism #Hamaspic.twitter.com/CuztW9KUc9
TRXtraining,24395545,1,1004468155706757120,11,11.0,“TRX & Halo Sport are made for each other.” - Olympian @itskimglassCheck out the blog to learn how combining @HaloNeuro + TRX can lead to incredible results + find out how you can SAVE $315  http://bit.ly/TRX-hs #TRX #SuspensionTrainer #Made2Movepic.twitter.com/54Zh3iXMK9
CivvyKarla,785171743031848960,1,1009909785041481733,11,11.0,Right troops off to bed. Dates for the #veteran sea camp are set at 8/9 Sept it’s a weekend. It’s free to Veterans. Anyone who needs a break from the norm. It’s in West Kirby. No kit needed no cost. Just banter sport and the sea.  Night All pic.twitter.com/ko5GfTksru
leegartner,494448069,1,1003778759420334081,11,11.0,After decades of feeling shame anger humiliation isolation fear...These four incredible woman now feel BRAVE STRONG PROUD COURAGEOUS & UNITED!  Their message & mission:“Sport must be free of abuse...physical abuse and psychological abuse...”#AbuseFreeSporthttps://twitter.com/cbcolympics/status/1003703487069376513 …
spectatemadrid,954204422300667904,2,1007738062493900801,22,11.0,OFFICIAL: The technical staff team for next season:- Julen Lopetegui (Head)- Luis Lloris (Goalkeeping)- Antonio Pintus (Fitness)- Javier Mallo (Fitness)- José Carlos García Parales (Sports Therapist) pic.twitter.com/mqr1TRZUyH
DrDiscHamilton,314057284,1,1011030280008855553,11,11.0,#ArkellsRally Night #2 at the soft open to Odds (@oddsthebar) 164 James St S the new sports bar joint venture between Max & Nick of @arkellsmusic and The Other Bird group! Digging into the Dennis Rodman nachos (with pork belly!) and enjoying the warm friendly vibe! Mark at DDpic.twitter.com/44KBy6E2Ru
JrMoe_,545022186,1,1007772354230005760,11,11.0,I don’t hate Cristiano Ronaldo. I think anybody who hates CR7 Messi Ronaldinho Maradona Pelé and all the phenomenal legends ain’t a real football fan. But if you say Ronaldo is better than Messi you have to be talking about another sport. Period. #PORESP #POR #ESP #WorldCup
Namouniho,1495775742,1,1007755976185958401,11,11.0,Being in a car with my mum and dad is a nightmare. Today I found out my dad doesnt know how to use a sat nav or drive in the city my heart was in my mouth and then theres my mum fam doing being sport commentary in the backseat. BALAK ZEBRACROSSING BLA3KAL FERROJ
AhmedMarsha,627487761,1,1002696028758401024,10,10.0,#TheFUFADrum 88 goals scored so far after Match Day 4.The player who scores the 100th landmark goal of the competition will be given 100000/= by 102.1 FUFA fm.Who will net the landmark goal?@IsmaelKiyonga @MosesMagogo @Monitor_Sport @rogersbyamukama @nbstv @NTV_Omumulipic.twitter.com/3wSygYLxws
domoxtiger,301764377,1,1002687302567686146,10,10.0,Battle rap requires you to be up on so many topics: current battlers rap battle history pop culture politics news sports lingo street shit industry shit etc. And the creativity it requires is crazy. https://twitter.com/foolishnard/status/1002683766345818118 …
sportsdrzaf,3243299153,1,1008472827408855040,10,10.0,Superb this. Thankfully there was an AED in the gym and that his father able to perform CPR which combined most likely saved the young mans life. Another reminder that all gyms / sports clubs should have AEDs and BLS and CPR great skill to learn https://twitter.com/gma/status/1008323942535258112 …
DumoEgo,730433330433372160,1,1005584143156174849,10,10.0,2018 has been the greatest sports year everTriple Crown wonCapitals and Ovechkin won the Cup16 seed upsetted 1 seed in march madnessUS Womens Hockey won gold in OlympicsVegas Golden Knights
BearArchery,69807727,1,1005577813804675072,10,10.0,Archery is more than a sport or hobby. Its a lifestyle and passion that teaches us lessons in ethics responsibility respect and an overall involvement with nature and the environment #BearArchery #PassItOn #Archery #FredBear #ArcheryTraditions #Bowhunting #YouthArcherypic.twitter.com/Q08XXy0SdW
CCUIMSports,510749599,1,1005572038470328321,10,10.0,Our First Team of the Week are the Gentleman of Kappa Sigma. @CCUKappaSigma won the fraternity division of our three largest sports Flag Football Basketball and Softball. Theyve also produced two of our awesome supervisors Alex Gorr and Colin Pollick. Good luck next year boys! pic.twitter.com/TsX3YnLV3v
sergbarrientos,131393031,1,1005565360731373568,10,10.0,Why would EA sports put this matchup in the trailer? TO vs Jalen? Out of all matchups Cowboys vs Jaguars? Really? Not a coincidence I think Jalens gonna be on the cover pic.twitter.com/2Ym0e8fbdz
kodes03,261656348,1,1005952516498980865,10,10.0,#qldmaroons v #nswblues  JUNE 22nd  North Sydney Oval  LIVE Channel 9  7.30pm #rugbyleague #nrl #rugbylove #sport #motivation #fitness #football #queensland #qld #brisbane #footy #ourway #samegameourwaypic.twitter.com/aRz8Gs92LQ
kashthefuturist,925112851894865920,1,1005909358104993795,10,10.0,Robot-sumo is an actual sport#AI #IoT #digital #Robotics #Robot #future #technology #TechTrends #data #automation #BigData #automate #sensorspic.twitter.com/O8x9elbi3U
holzer_tanya,3166149121,1,1006673290176417792,10,10.0,Scipio Jeme was awarded the 2018 Brittany Holzer Angel on Earth scholarship.  We couldn’t have chosen a more deserving recipient. The qualities that won you this award are the qualities you displayed in sports but more importantly are the qualities that will carry you thru life! pic.twitter.com/WJsRH64DK5
BloodHorse,14433996,1,1006662204001865731,10,10.0,In Wednesdays BloodHorse Daily:@OBSSales June Concludes 2-Year-Old Sales SeasonStudy Narrows Focus on How Furosemide WorksJustify to Parade @ChurchillDowns@MonmouthPark Set for Sports WageringQuality Road Progeny Make Major Sweep& #SoMuchMore! https://bit.ly/2HIiQWn pic.twitter.com/94IoUGkSLM
JenLouiseWilson,3180799929,1,1006642292545945601,10,10.0,Glad to see the #WorldCup stirring discussion about history of race & sports in Russia. For a literary compliment I highly recommend Ismailovs novel The Underground; set on the Moscow metro its about the child of an African athlete & a Russian woman who met at 1980 Olympics. pic.twitter.com/MoofNnehZi
IntFSPT,2370481098,1,1011718208989093888,10,10.0,IFSPT Symposium on Sports Injuries in collaboration with the Panhellenic Physiotherapists Association Sat June 30 8 am to 6 pm at the Olympic Committee Amphitheatre in Athens Greece. The symposium is being offered free to all IFSPT members. http://Isosi.psf.org.gr .
WSCV2017,869676773348319232,1,1009546748447154184,10,10.0,Its time for our Big Announcement. The 2018 Sports Celebrity Dinner and Auction presented by KH Developments is pleased to welcome Sport Celebrity Guests: Jaden Schwartz Brayden Schenn Brian Trottier Dennis Hull and Kelly Chase! Tickets ($175 each) Tables of 8 ($1400) pic.twitter.com/Mw5zs5hGel
EGAAUS,759647090876174336,1,1009924766659108865,10,10.0,Announcing the launch of our Esports Gambling & Integrity Panel led by Sports Integrity expert @Royter100 & Gambling Law specialist Julian Hoskins facilitated by @daveharrisAUS Thank you for your leadership and direction Julian & Iain!More here:https://www.egaa.com.au/egaa-launches-gambling-and-integrity-panel …
QuintusCurtius,1634208277,1,1008814242831699969,10,10.0,How kids in 1982 spent summer:  playing sports working part time job working on their cars.How kids in 2018 spend summer:  taking computer courses music lessons for instrument they hate cram courses soy courses Chinese classes.  Glad Im not a kid today.
BardishKW,2696723713,1,1010633423726219264,10,10.0,The CCBC’s Annual #CanadaDayFair is a piece of home away from home & Canada’s favourite winter sport is on full display Happy to join Canadian biz from coast to coast to coast in #Beijing to promote the best our country has to offer! #PuckDroppic.twitter.com/62wgrtfCIX
CarvalhoJTElite,311974888,1,1012827634810617857,10,10.0,According to Gazzetta & Corriell delle sport Roma rejected chelsea €60m offer for Alisson & Chelsea could now go for Donnarumma. NO to Donnarumma hes rubbish on the ball & is not that good just tall would be replacing Thibo with a worse version of him.
FreemanrugbyJPN,2153067128,1,1010998757779894273,10,10.0,Not a bad weekend to be a British sports lover in Japan.#BraveBlossoms beat Georgia #SamuraiBlue draw with #Sen#ENG beat #Pan at #FifaWorldCup2018 top Springboks in #rugby and #Australia in #cricket.Scotland down #ARG in rugby.pic.twitter.com/M8uzWtOy40
VisitCZ,31201351,1,1012085716623519744,10,10.0,Summer Experiences in Prague - Water sports walks romantic boat rides festivals and more! Theres plenty to do in Prague this summer!http://bit.ly/2ltwUdu #visitczechrepublic #visitcz #praguepic.twitter.com/RRM7r6YWqc
Thegroz,26784377,1,1012083937470902273,10,10.0,Good luck to my friend @thefishonradio as he does his final broadcast on KRKO today. A key player on the Seattle sports radio scene for 3 decades. His humor and candor will be missed. Truly enjoyed working with the man I call The Big Dipper especially on W.S.U. games Good Luck!
SunlakeSoftball,2950096981,1,1007734006757122050,10,10.0,CONGRATULATIONS to Kendra Falby (2nd Team OF) Paige Maseda (2nd Team OF) and Emma Sica (Honorable Mention C) Class 7A Miracle Sports All-State Teams!!!! GREAT JOB!!! pic.twitter.com/rF3OEDuRPD
WMUR9,14662569,1,1004866673277628416,10,10.0,This weeks #HometownHero is Pelhams Mia Herrling who will be continuing her high-jumping career at @umasslowell: http://goo.gl/RtCsjU #sports #highschoolsports #athletes #nhathletes #highschoolathletes #athletics #track #highjump #trackandfield #highjumperpic.twitter.com/QUjhAT8mzt
JillBMyers,372914933,1,1004831751045308417,10,10.0,Look at what happened on January 21 2017.  Perhaps it’s more about no longer being apathetic aloof & taking democracy seriously.  It’s NOT inevitable or a spectator sport.  We’re activated educated & have seen results from @IndivisibleTeam. #152Days #SacredVote #2018Midterms
WestmorelandSN,300730006,2,1008821831636156416,19,9.5,Hempfield wins its third straight PIAA softball championship; Robert Kennedy puts on a show in the Foothills Classic; Cali Konek has transferred again; Norwin selected to host football championship and MORE in todays Westmoreland Sports Notebook: http://www.westmorelandsports.com/news/2068 pic.twitter.com/3nWIf31iqw
warner_jene3,956620507784204288,1,1008498994295726080,9,9.0,This “stick to sports” response is getting tiresome and worn out!..ok so lets say @ShannonSharpe stuck to sports..being i can tell u arent athletic whats the answer to the issue at hand regarding the decline in farm workers? I’ll wait.
ClassicCars_com,23973261,1,1008469597606039553,9,9.0,The 1969 models featured Chryslers new round-sided Fuselage Look styling - 1969 Plymouth Sport Fury: https://classiccars.com/listings/view/1045136/1969-plymouth-sport-fury-for-sale-in-midvale-utah-84070 …#classiccarsdotcom #driveyourdream #forsale #plymouthsportfury #plymouthfury #plymouth #1960spic.twitter.com/IybAMHZMl7
PvBoiZeroni,996073291377881088,1,1008467180986351616,9,9.0,Bro I was recycling all the empty beer bottles in my Mexico jersey & my neighbor I’ve never met screams out “MEXICO MEXICO!” He had his Serbian flag wrapped around him and says “congrats on defeating Germany that’s huge!” World Cup brings everyone together man love this sport!
MMindrumMD,957767862101438465,2,1007036515434881029,18,9.0,Major flaws (some question fraud) in journals (i.e. NEJM ) & landmark PREDIMED study. This issue in science w/ pressure to publish industry bias and conflicts of interest among authors of guidelines are equivalent to doping in sports. Medicine has a looming credibility crisis. https://twitter.com/skathire/status/1007013711444185088 …
nomifooty,1670231442,1,1007040111849148416,9,9.0,According to Corriere dello Sport and also Alfredo Pedulla Sarris representatives Fali Ramadani and Alessandro Pellegrini are currently in London and they had a meeting with Chelsea board yesterday. Nothing is clear yet but both clubs are trying to figure out the best solution pic.twitter.com/7biNvFmNfj
just_Jimz,392580098,1,1005598386920312832,9,9.0,It’s crazy how many insults and disses and all that shit I hear in battles don’t bother me one bit .. it’s apart of the sport .. but the only thing that gets me mad is the false statements of me not having my own crib lol it’s ok if you live at home b .. BUTTT I DONT ! Foh lol
TheRealC_Los,39650715,2,1003759999401779207,18,9.0,A un-named @NBA GM said today that Priority Sports the agency of Micheal Porter Jr has informed some teams that MPJ will undergo a physical exam in the coming days & will workout at his Pro Day live in front of execs & scouts this Friday in Chicago. #Bulls Reps will be there
BarstoolSam,2518195471,1,1005584184402939905,9,9.0,Congrats @lmechegaray ur everything wrong with soccer fans. U want sport to grow yet cry if someone covers it for casual fans in a way that impinges ur snowflake sensibilitiesps: u work for a company that uses naked ladies to sells magazines so save the sanctimonious bullshit https://twitter.com/lmechegaray/status/1005412361816236032 …
ApexOnRacing,2288142614,1,1005579020296220672,9,9.0,TIME REMAINING: 15hrs 48mins1/3 through the race as we approach sunset!Follow the #AOR24H LIVE: https://AOR.social/rF2-24h-Pt2 Current Leaders:LMP2:1. @vd_sport (Baxter)2. @Team_ACR (Blanton)GTE:1. Reborn Racers (Pizzo)2. RacingClub Endurance Team Jr (Oliveira)pic.twitter.com/AzbbrRI6Ul
rachbarnhart,16275936,1,1005570126450712581,9,9.0,I’ve been saying I’ve knocked on 2000 doors. Counted today. Definitely 3000 at this point. I got 374 signatures & I’ve talked to more than 900 voters since then. About 40% of people home. I wear Anne Klein Sport brand shoes in case you’re wondering! #ROC #NY25
jacklstickney,29312785,1,1005949466786951174,9,9.0,Isnt this just the point of drug testing in womens sports (and the Olympics): to stop male hormone enhanced women.  Now you want to allow ACTUAL males to compete with women!  In the immortal words of the melting Wicked Witch of the West: Ohhhhh... What a world what a world!
darthplaygues,700744999,1,1005922330449674242,9,9.0,You pick sport to report on instead of the NHS pay announcement extra low cost housing increase in carer’s allowance or extra/refurbished nurseries? Fair play but it’s that kind of gutter reporting that pushes #Indyref2 all the closer!
DaAnsahonSports,95001048,2,1013563184014397442,18,9.0,Possibly the greatest pure passer ever Dan Fouts wins another afc west title (1980) vs the Steele curtain. #nfl #chargers #danfouts #lachargers #losangeles #la #california #sports #nfl… https://www.instagram.com/p/BktQtO4nSt4/?utm_source=ig_twitter_share&igshid=1ink84u7tx1fa …
LydiaFaithfull,4592117599,1,1006664236276371456,9,9.0,48 years ago today Dock Ellis threw a no hitter on acid in the goddamn rain. I don’t care about animation sports and never recommend shit but this 4:32 video is truly fucking delightful. RIP Dock. You had style.https://youtu.be/_vUhSYLRw14 pic.twitter.com/4dxJWFAYFU
