user@mention,user_id,No of tweets,tweet_id,retweet_count,local influence score,Tweet
diverbetic,2391420054,1,1010633583747162112,5,5.0,One of the greatest things about scuba diving is the  opportunities to meet new people and make new friends! It’s the love of the sport that brings us all together for a common goal! #diabadass #type1totypenone #scubadiving #t1d #sdidivers #padi #buddy #divebuddy #scuba #friendspic.twitter.com/t7QCCgxaAP
hartng,39596211,1,1012097677134368770,5,5.0,While traffic is high let me earn my SA salary.Governor Okezie Ikpeazu of Abia State today inspected the ongoing pitch installation at Enyimba Stadium. Contractor Ebi Egbe of Monimichele Sports (R) says its the same technology used in #Russia2018 pitches.pic.twitter.com/UMVDMA88cf
JanJekielek,15719232,1,1003374142983430144,5,5.0,Mittmedia’s @rgovik:  2/3 of users who read articles written by a text robot didn’t realize they were reading posts not written by a human. (Mittmedia publishes 1000’s of automated articles per month among them new home listings and hyperlocal school sports) #INMA18
VtgBluMoon,980570604075020288,1,1013562490070884352,5,5.0,#ebayROCteam #Sandals #Beach #MensTeva11 Check out Teva Sandals Mens Size US 11 Sports Sandal Style F27116A Hook n Loop Straps #Teva https://www.ebay.com/itm/253724350992?roken=cUgayN&soutkn=It0ycT … via @eBay
shayshay_parekh,1932063126,1,1013531251343527936,5,5.0,How about you also make a thread about all the land you’ve illegally occupied the families you’ve destroyed the culture you’ve stolen the peaceful protesters you’ve harassed/murdered for sport and the children you’ve imprisoned https://twitter.com/omribenlulu/status/942743750417305600 …
rvkgrapevine,22012028,1,1004836439849357313,5,5.0,#ISLs mighty tackles are making #GHA feel like theyre experiencing a different sport from the one theyre used to. Entering the battlefield with #Iceland is like entering a boxing ring. With bears hangry for goals. #ISLGHA #SmiteTheWorld #ISL #AdoptIceland #ForzaIslanda
CGSportsNetwork,255079035,2,1007735292810481665,9,4.5,CG football is hosting the 7 on 7 Tournament & Ultimate Lineman Challenge on Saturday at the CG Bantam Fields. CG Sports Network will provide updates pictures & video highlights presented by the CG Gridiron Club. Good Luck Trojans! pic.twitter.com/rRBIGs2k4c
terryjay55,191625814,1,1002681196424224768,4,4.0,All of una wen dey here dey comment as biz proffs dem una well done oh. Let it be known that this Jersey sold becoz Nike is d brand responsible for making it. Which Nigerian sports company can have 3 million pre-ordered shirts and sells out in 15mins? They paid d NFF $1million
jakelaub20,345804665,1,1002672320333393920,4,4.0,All Time favorite player each sport COPY...PASTE...EDIT...GO!!NBA - Victor Oladipo NFL -  Ben RoethlisbergerNCAAF - Payton Healy NCAAB - Jordy Hulls MLB - Todd Frazier NHL - Sidney Crosby Golf - Travis ButteTennis- Genie Bouchard Wrestling- Adam Brinkman
WesternRattlers,2957742674,1,1008469068108582913,4,4.0,#BuyCanadian travel in Canada! Foods arts clothing top quality craft beer/wine/whisky sports equipment investing in Canuck businesses! #BoycottUSProducts #boycotttrump #FathersDay #BorderCrisis #Mexico #onpoli #cdnpoli #bcpoli #abpoli #nspoli #pei #onpoli #Montreal #yvr
abinmbr,190157263,4,1012076823297941505,16,4.0,2019 Audi A4 gets minor styling tweaks to keep it looking fresh: The 2019 Audi A4 gets minor styling updates and a new Competition package with sport-tuned suspension and a more aggressive look. Audi is only discussing the European version right now but… http://dlvr.it/QYkmkb pic.twitter.com/RMtJqPH8XY
FromThursSweat,941323180022562821,1,1005912446559772674,4,4.0,With reports of rumoured interest from the  team  has moved quickly to extend the contract of former national striker Balo Boogle Sports reached out to Balo about a possible move to Balo: Me? ? Wha you really telling yuhself? pic.twitter.com/zHivkWyPrs
WarrenKembel,931426065532067840,3,1004491125070036993,12,4.0,Well well cute little rigged sports distraction. We got a sellout athlete acting his script hes called King James todays 6/6 and the 66 books Bible is named for the real King James.Theres much more to this especially 45 but...LeBron = 33 James = 33 Thirty Three = 66 pic.twitter.com/TY9Pe2BOxy
selahfootball,70317225,1,1004501549693857792,4,4.0,A huge congratulations goes out to Zak Donato for being named the Yakima herald fall male athlete of the year today at the  Yakima sports commission luncheon. An honor well deserved. Way to go Zak. Tristan McDevitt and the team were also nominated.
ConcussionLF,26487256,2,1012081905175494657,8,4.0,There wouldnt be a jockey riding that hasnt been concussed its just a matter of how many times.”Australian jockey Dale Spriggs has pledged his brain to the Australian Sports Brain Bank part of the CLF Global Brain Bank. Read more:http://www.abc.net.au/news/2018-06-27/jockey-dale-spriggs-donates-brain-to-reveal-impact-of-falls/9898428 …
matt_barlowe,759567677539180544,1,1006682371222134784,4,4.0,NBA: Burner account shenanigans are cheeky and fun and involve collar defensesNHL:  Burner account shenanigans are cruel and tragic which doesnt really make them shenanigans at all.Congrats NHL you are the Farva of North American sports.
HPluckrose,353150513,1,1006681986726072321,4,4.0,This is silly. Its never been men saying trans women are men & women saying trans women are women. The difference here is ideological not gendered. The women complaining about trans women having an unfair advantage in womens sports are not the same women who fought for this. https://twitter.com/_JackN4Tweetz_/status/1006401428074696709 …
NavajoEquality,2321303605,1,1011759697487990784,4,4.0,BREAKING NEWS >>>> Dine’ Pride After Party will be hosted at Sammy C’s Sports Pub this Saturday June 30th in Gallup NM - COVER: $10.00 - DJ Wreck spinning music all night + Pride Drag Show hosted by the fabulous Tomahawk Martini! #WeAreSacred #Pride2018 #NavajoNation
asifahsankhan,156045820,1,1011708493668249601,4,4.0,Nice going Diego you big freak #messi #ARG #ARGNIG #Argentina #Nigeria #NigeriaArgentina #NigeriavsArgentina #NigeriaMourns #Maradona #Mascherano #Fifa #WorldCup #WorldCupRussia2018 #FifaWorldCup2018 #Football Maradona Mascherano #TuesdayThoughts Rojo Victor Moses #NIGARGpic.twitter.com/BXxMOmaALA
paulosenra,22105251,1,1009557962409545728,4,4.0,The future of sport: #WorldCup already breaking streaming records... 2010: high of 1.5 million peak concurrent global viewers 2014: 3.2 million peak concurrent viewersAlready in 2018: 7.7 million peak concurrent viewers. http://www.sportspromedia.com/news/world-cup-broadcasters-streaming-records#.WyrO1TP5NPE.twitter … #sportsbiz
CaptainJLasc,952508481902391296,1,1009914431944429570,4,4.0,The team selection was awful from Sampaoli. Croatia fully deserved it they bossed it in midfield. Mascherano Acuna Meza Caballero Otamendi and Perez etc arent good enough. Banega and Dybala should have been in the side even Rulli in goal and Icardi and Correa off Atletico.
Tonyfitzmauric2,817085225415086081,1,1009902918928158722,4,4.0,Tots all sports session and junior girls football session tomorrow 4-5 Amlwch Primary School.All sessions carried out by qualified coaches and all DBS cleared from Amlwch Town a junior FCTots 3-5 yearsJunior girls 5-10 years@FAWTrust @FAWales @amlwchtownfc
PulaskiSoftbal,950782057633984512,1,1003784769258377218,4,4.0,Congratulations to all our PC Lady Maroons that made the Lake Cumberland Sports All County softball team (Haley Baugh Emilee Gowers Eva Gover Riley Hull Gabbie Countryman) and to Senior Krystin Wilson on being selected as Player of the Year! pic.twitter.com/j7XQEfmpuC
Feministory,237975305,1,1010653625692147712,4,4.0,6/23/1931 — Lili de Alvarez Spanish tennis player introduces shorts to Wimbledon by wearing a hybrid skirt-culotte style garment and pioneers practical attire for women in athletic competition. The silk outfit was designed by Elsa Schiaparelli #womenshistory #sports #Resisterpic.twitter.com/XC6y9I8D8I
ego_biggest,4623389565,1,1010626936643772416,4,4.0,Dec 2015..Peter Nelson is the ideal choice to spearhead our groundbreaking programming initiatives as well as our commitment to world class boxing which have made HBO Sports “He has a comprehensive understanding of boxing.Michael Lombardo Pres of HBO programming! @HBOboxingpic.twitter.com/ZtyldnQZR4
