user@mention,user_id,No of tweets,tweet_id,retweet_count,local influence score,Tweet
Dat_Guy_Otis,366163692,1,1009542930019901440,17,17.0,KDM Analogue sports wristwatch N17000 pic.twitter.com/621BbJElZM
fiifianaman,235892354,1,1009538540789813249,17,17.0,Hosting Football 360 as part of HomeRun tonight on Kwese Free Sports from 9pm  #KFSWorldCup #WorldCup @Kwese_GH #KweseHomerunpic.twitter.com/wK7sRlJlYk
OFSAARugby,583409993,1,1003783853532700672,17,17.0,Congratulations to this years @OFSAA #AAAGirls Leadership in Sport winner Mark Yanchus from @jfross @cwossasportspic.twitter.com/eff0yvUkA5
doritnyc,49222955,1,1003781415878750209,17,17.0,You can guarantee this years NBA champs arent going to visit. Might as well scrap this whole tradition. Hes just ruining sports
Oneillworld,2410138487,1,1003762273817677827,17,17.0,Motor-SPORK yeah put that thing in sport (skrrt skrrt) pic.twitter.com/HfY6BNFedL
bfdirectorcc,859114860,1,1010670907512238080,17,17.0,A couple of Bluejays representing @BlueJayNation tonight at the Des Moines Register Sports Awards. #ALLIOWA @Johncarlson340 @BedierTannerpic.twitter.com/CokpW3GcNI
wiganrugbyfans,179935758,1,1010645096365285376,17,17.0,Good crowd for a game in Denver this considering weve played internationals at Leigh Sports Village in front of 8000 in the heartlands https://twitter.com/therealsteavis/status/1010642331962368007 …
siddellioo,1018746373,1,1010976682281332736,17,17.0,yeah oh okay... niggas really act like this ain’t the greatest sport https://twitter.com/lucassposito_/status/1010273935085244416 …
teamloadedaau,1064538547,1,1012113108700155908,17,17.0,Team Loaded is looking for Interns in the Sports Media marketing social media background... Dm us if you are interested !!! pic.twitter.com/6wNvSxoMVm
fordhampreplax,798858673,1,1012101551815581696,17,17.0,Congratulations to Stephen Zupicich ‘19 on committing to the admission process at Ohio State. @LoHudLacrosse @OhioStateMLAX @tyxanders @FP_Sports
nikta04,3326841488,1,1007746030492889089,17,17.0,did the county’s interest in sports and athletic success trump the safety and security of high school girls? gotta wonder. https://twitter.com/pollackhunter/status/1007684702143242240 …
Lilglogir1,883055321962471424,1,1013534065088126976,17,17.0,I’m from MS where fighting is a sport everybody related and the sun stay lit.
JeffHighSports,1668352242,1,1004843142024179712,17,17.0,Boys Golf Regional - Congratulations to @Jaywillofficial for advancing to the IHSAA State Finals at @PrairieViewGC on Tuesday! #RedPride #StateBound @newstribscores @sports_cj @RedDevils_WJHI @TheHyphenNews @JHSRedDevils
caupanthers,39092728,1,1004830723470249984,17,17.0,Tonight @CAU track and field star Jazmine Bowser is up for Collegiate Athlete of the Year during the Atlanta Sports Awards! We are cheering for you Jazmine!@TheSIAC @CAUAlumRelation @HBCUGameday @thecaupanther @AnthonyAmeyWSB @CauaaDekalb @theatlantavoicepic.twitter.com/ai4otlM4Zu
sportingnews,30690661,4,1007767307471515648,67,16.75,Fox Sports sincerely apologizes for broadcasting rough sex talk between two U.S. Open fans Friday. http://bit.ly/2HU0emi pic.twitter.com/UqFedc1ccv
Siege_GG,926315744719028224,2,1012842904593711104,33,16.5,With a 1.25 Rating Goga helps guide @PENTA_Sports to a victory over Orgless!Results and Stats: http://Siege.GG/matches/134 pic.twitter.com/dMwp96koWf
LeBlew3v1Lead,1945929961,1,1008473924542361600,16,16.0,This is how yoy know youre the GOAT of a sport. You have a unique name.LebronBoltTigerPhelpsGretzkyMessiBabe Ruth
Daniel11G99,2772606544,1,1004483271403634688,16,16.0,It’s amazing how a sport can cause such emotion but  believe me I would tear up for the love of the game too #Respectpic.twitter.com/EU2fA4Zllc
Newsweek,2884771,2,1003380879803277313,32,16.0,CNN is fat-shaming President Donald Trump after Sports and Fitness Day at the White House FOX sayshttp://bit.ly/2J8B2Oe pic.twitter.com/8E8zJqjKtA
TD1TribeKU,61282754,1,1011720834845691906,16,16.0,I’ll say this again. AL PITCHERS BEING FORCED TO HIT IS THE DUMBEST THING IN THE SPORT. And its not close. https://twitter.com/EddieInTheYard/status/1011719531171966977 …
Taanwa_,1604074716,1,1011715497027661826,16,16.0,He looks like a secondary school girl breaking the rules at inter house sports https://twitter.com/Justiiin_Ug/status/1011653055098576896 …
rilydo,1149589080,1,1009942253232631808,16,16.0,I truly don’t think the @Brewers know just how much this means to me to the LGBTQ community to major league sports. pic.twitter.com/ZhoJXdnOnO
jakeadams520,217686810,1,1003769995099365378,16,16.0,BALL GAME @CVEagleBaseball!! @dave_mangold walks it off in a big way. What a comeback for CV 3-2 over @DWestBaseball. More on @Clink_Sports later. pic.twitter.com/cDSVNSO4F5
EsqMontgomery,1678243244,1,1011004424548995072,16,16.0,Out of all the shit in our history this one dimensional version of who we are keeps getting re cycled via entertainment sports etc
GlobalFundWomen,24274948,1,1008469366990606337,15,15.0,Women in Iran have been racing motocross since 2009 and the sport keeps growing. http://ow.ly/BlJl30kxe6u pic.twitter.com/pIDmvfWPo0
gott_julie,1066391401,1,1007017081315975168,15,15.0,Rick Parfitt with his Porsche 911 Carrera convertible sports car pic.twitter.com/oESZlCHCIa
ThomboyD,117450444,1,1005594745987461120,15,15.0,Great. Now let’s go out on top and stop this ridiculously deadly “sport” now. https://twitter.com/thedailybeast/status/1005591909140713473 …
AsherzMason,715293713,1,1005560711333011460,15,15.0,BT SPORT App not working minutes before fury fight  anyone else having this problem.. #FurySeferi @btsport @bt_uk
AlongsideWild,636586551,1,1004488870765920256,15,15.0,Recently appointed to the Presidents Council on Sports Fitness & Nutrition. Im not even mad I just want to know when its time to vote. https://twitter.com/DrOz/status/1004437945896534016 …
ArselloMusic,2621742463,1,1004481986633846785,15,15.0,Awesome sports motivation playlist on Spotify includes ours #HeartToHeart Turn speakers on and follow if you like it #spotifyhttps://open.spotify.com/user/giesen.tobi/playlist/0Gw41pi4GrHDbHL8yCMMoF?si=mVn6b0IZR8u9E1PjjPyF4A …
Krupin,97254337,1,1006658833748582401,15,15.0,Thanks to Sports Illustrated for the opportunity to echo some of the love that @LoudGoat @TheHornGuy @WaltonCaps @FatimaAl_Ali and @TedLeonsis give to everyone who rocks the red — and to finally write the speech the #StanleyCup champion @Capitals deserve.https://twitter.com/si_sarahkwak/status/1006555805116698625 …
KevinHylton1,435371404,1,1011721117718007809,15,15.0,I just added Contesting Race and Sport: Shaming the Colour Line to @academia! Free access to the book for 60 days. @DEIResearchhttp://www.academia.edu/36924283/Contesting_Race_and_Sport_Shaming_the_Colour_Line …
JasonOchart,2882489515,1,1011717716569350144,15,15.0,I used to be very mad at my parents for this but now that I’m 27 and done with sports my brain will be my most valuable asset going forward and I’m happy they never let me play football.
AA_Al_Tamimi,870387068740018178,1,1009922687907528704,15,15.0,@FIFAcom This black face man which called @Turki_alalshikh is a disgrace to the sport in the world.Please save the sport  @UEFA #كأس_العالم2018 #اليويفا_تجحد_تركي_الشيخhttps://twitter.com/turki_alalshikh/status/1009870229223215104 …
Tomas_Verde,54819029,1,1003779609790418944,15,15.0,Detroits NFL and MLB teams picked Auburns best player in each sport this offseason. https://twitter.com/AyeyoKEJO/status/1003777271210135554 …
Marlen112Boxing,303478898,1,1003768437418676224,15,15.0,I will be running the @nycmarathon this year & raising money for @WomensSportsFdn to help ensure that all girls have access to sports! I’m super passionate about this cause & would love to have your support!  https://www.crowdrise.com/o/en/campaign/nyc2018wsf/marlenesparza …
EndAlcAdInSport,991892506269765633,1,1012825538522636288,15,15.0,Teens who own sports caps t-shirts and other merchandisedisplaying #alcohol logos are more likely to drink study finds. https://medicalxpress.com/news/2016-04-booze-branded-merchandise-spur-teen.html …
OleMissWBB,211267493,1,1012802283518726145,15,15.0,Huge congrats to Coach @YolettMcCuin for being nominated as a Sports Icon at the @BahamianIcon  Awards!! #IAmAnIcon #HottyToddy #NoCeilingspic.twitter.com/Im0zYoDZsj
NoelRock,17210507,1,1011011299352961024,15,15.0,Sport always bridges the gaps. Always. Anyone who doesn’t welcome this is blinded by their own bias. It’s a good thing. https://twitter.com/rtenews/status/1010935985679618049 …
Skeptical_Mom,769564715940839424,1,1007737678480203777,15,15.0,From OutSports; guess what their take is on the matter of boys being allowed to compete in sports as girls? Male author @CydZeigler is all for it! https://www.outsports.com/2018/6/14/17458696/trans-athlete-connecticut-high-school-ban-petition … via @outsports
stugfb,519709196,1,1003372643406503937,15,15.0,Thank you to the 1600+ prospects who attend our Camp! To my incredible staff Elite sports and everyone who helped make this an incredible 2 days so appreciative to you all! Go Lions! pic.twitter.com/nyoFfuJWHl
___yaara,1595000948,1,1004862111443546113,15,15.0,Smoking hookah on an empty stomach is an extreme sport
sportsinkansas,568653581,7,1003400993126731778,102,14.571428571428571,Extended deadline for these until 6/6/18 - Sports in KS: Baseball/Softball All-State Nominations - Sports in Kansas https://shar.es/an5KRP
Chron_MattYoung,258869096,5,1003740848545202176,72,14.4,Nolan Ryan’s plaque on the Houston Sports Walk of Fame. pic.twitter.com/dJsouCFKWl
EHClothing,2528805090,1,1008484565881536512,14,14.0,Huge shoutout to all the hockey dads out there. Thanks for introducing us to the best sport in the entire world. Hope you all had an excellent day. #HockeyDads
davelozo,28333369,1,1005589473789399040,14,14.0,horse racing is the best sport because they give the trophy to the horse
MrChuckD,35831704,2,1005928364052320257,28,14.0,Its good to see great champions talk of times when they were younger and going at it in the sport ...now just peaceful and talking of the sportsmanship not the game behind the game
TLSportsMedia,4770482777,1,1005918476664483841,14,14.0,The Lead Sports Media is looking for contributors! If you have a passion for writing about any team in the NBA we want you on our team! DM for more info. #NBATwitter  #NBApic.twitter.com/P62o8XjWnU
Hub_Arkush,772426082,1,1004485040091299840,14,14.0,I’d give anything to be able to stick to sports. Hopefully the president will begin letting me. Column at @PFWeekly on the Trump-#Eagles fiascohttp://www.profootballweekly.com/2018/06/06/hub-arkush-if-only-we-could-just-stick-to-sports/adijg5c/ …
HYPELIFEmedia,158267946,1,1006674345601785857,14,14.0,#VybzKartel: “If Sex Was A Sport I Would Go Olympics To Fvck For Jamaica” https://hypelifemagazine.com/celebritynews/vybz-kartel-jamaica-olympics-joke-instagram/ …
mikepiazza31,844508580,1,1006663881643692032,14,14.0,Join me tomorrow night for the Asbury Park Press Sports Awards. Let’s celebrate high school athletics together. Get your tix at http://sportsawards.app.com  #APPSportsAwards
iFrugalFitness,289686844,2,1011023996618530816,28,14.0,How To Win Big In The Sports & Fitness Industry https://www.myfrugalbusiness.com/2017/07/how-to-win-big-sports-recreation-fitness-industry-marketing.html … / #Sports #SportsManagement #Fitness #Athletics @MikeSchiemer
abc7newsbayarea,18993395,1,1003785476623486976,14,14.0,Condolences from sports stars and fans are pouring in for #49ers great Dwight Clark. https://abc7ne.ws/2Hl6Ycr pic.twitter.com/Cy4IL57IZS
CanuckConcerned,965799494620102657,1,1003784676887035904,14,14.0,When a President is so toxic that sports teams can’t visit THEIR White House something is horribly wrong.
eclassicautos,716536490,1,1010633142108082176,14,14.0,We have been following this 1959 #Plymouth Sports Fury convertible all weekend. It just sold @RaleighClassic for $97500.pic.twitter.com/I69NMOX2vb
them,905797748577984513,1,1012843341648683008,14,14.0,Collin Martin Just Became the ONLY Out Gay Man in Major League Sports https://trib.al/atLdCkt pic.twitter.com/pfUvkhzxyK
nypost,17469289,2,1013564981663686661,28,14.0,Cavs owner is latest interested buyer for Sports Illustrated https://nyp.st/2MBTigi pic.twitter.com/DxXRSOvdBY
TVMoJoe,15387839,1,1012829169481277440,14,14.0,This is why Trump won 2020 edition:  Creeping authoritarianism treated like sport. pic.twitter.com/wcifZdd0X0
HerbalifeNews,735885886617853952,1,1012810465209208833,14,14.0,#HerbalifeNutrition expert Dana Ryan Ph.D. explains how everyone can benefit from sports nutrition not just athletes. https://hrbl.me/2Kv3Mxl
FanDuel,6613972,1,1012802819055906817,14,14.0,We’re hard at work building the future of sports betting. Sign up to stay in the know about everything we have on deck. http://go.fanduel.com/sportsbook pic.twitter.com/LmhaCnAn7N
FastCompany,2735591,1,1011001147694505985,14,14.0,A woman sports reporter was sexually harassed at the World Cup. She’s not alone http://f-st.co/mzTHbgM
Jaydollaah,813507169844920320,1,1010999497823047685,14,14.0,This man has on cargo shorts with a sport watch. He’s screaming undercover
SJNPSports,174441159,1,1010995430061232139,14,14.0,.@rumpfj32 and .@Diego_Nate with Coach Bill Snyder. Congrats on winning Prep Sports Honors Female and Male Athletes of the Year pic.twitter.com/SjKQKhBM29
DawnFurness,17799713,1,1007769423309168643,14,14.0,Huge thanks to @Womans_Place_UK for giving me a platform to speak. My full Newcastle speech focussing on trans women in sport. https://twitter.com/Womans_Place_UK/status/1007692128993062914 …
NoHelmetsReq,1477166904,1,1003407858954891264,14,14.0,Just had May figures from @guardian_sport - other than couple of blogs on @EnglandRL this piece on @TOwolfpack was the most read No Helmets blog EVER! That’s top out of 105! @TorontoWolfpack @TOWolfpackFans @wolfcastto @wolfinaroundtohttp://theguardian.com/sport/no-helmets-required/2018/apr/30/toronto-wolfpack-super-league-championship-rugby?CMP=share_btn_tw …
fla02_,1353534824,1,1003394906272854016,14,14.0,The most entertaining team in 2010. I enjoyed watching them play. Their elimination was the most heartbreaking loss Ive seen in all sports.
maxpapis,17923624,1,1013537247096967175,14,14.0,This is what happen when u let racers be racers A GREAT SHOW too many rules = ruining the sport https://twitter.com/nascar/status/1013534909888016384 …
MsHelicat,156588627,41,1013535238721503232,571,13.926829268292684,TELEGRAPH SPORT: Russian party & Wimbledon #tomorrowspaperstodaypic.twitter.com/nMlVzCiclQ
vballadvice,3315421775,13,1013542862246555648,176,13.538461538461538,Lets make our dreams work! #Volleyball #VolleyballPlayer #VolleyballGame #Sports pic.twitter.com/ZqVPIo6IdE
Arsenal__Live,2868104381,3,1007730090208366594,39,13.0,Its Done - Sky Sports Journalist Confirms Arsenal Have Sealed Signing - Not Sokratis: http://bit.ly/2JF2W4J
1981tigers1981,509518811,1,1002680634874134528,13,13.0,Ohio State should do anything they can to avoid playing Clemson or http://S.Car  in any men’s sport. https://twitter.com/gamecockbasebll/status/1002668888591667202 …
GRHS_Football,2695988462,1,1008465242047774723,13,13.0,All Sports SAC camp starts tomorrow 8am for all girl athletes and 10am for all boys. #timetoputinwork #grinddontstop #FAMILY #longhornnation
novogratz,19847181,1,1005595073931866112,13,13.0,As much as #prowl wanted to produce the wtt I give @FloWrestling props.  Nice production value and moving out sport forward. https://twitter.com/deronwinn/status/1005584776651132929 …
PointGods,2600102780,1,1005567715816427521,13,13.0,I looked up how many different teams have won championships in different sports in the last 30 years.MLB: 18NHL: 16NFL: 15NBA: 10
WideAsleepNima,218597735,1,1004496446782046208,13,13.0,BREAKING: Meghan McCain doesnt know anything about history sports or the history of sports. https://twitter.com/thehill/status/1004056781918597122 …
FloCombat,701518155387002880,1,1004470827084107776,13,13.0,Done. For good. Michael @bisping tells @DamonMartin his decision to leave the #UFC and the sport of #MMA is final. #READ  http://bit.ly/BispingRetireUFC …pic.twitter.com/IiFAzsOZs0
caroline__boone,918204358818521088,1,1011730949934075904,13,13.0,An Extreme Sport : shaving your legs when it’s bug bite szn
noexcuselax1,20785478,1,1011729836681912320,13,13.0,DiMento Fogarty and Orem to add to the @GoldStandardLax All-Star Rosters. 12 All-Stars for @NoExcuseLax @TSLA_Lacrosse @OwlBuzz @USN_sports @NoExcuseNash #Baltimore2018pic.twitter.com/V7ItzoLnyA
SoleIndividual,382122660,2,1008858158356402176,26,13.0,Stussy Sport Nylon Short in Orange is now available to purchase with Free Shipping! BUY HERE: http://bit.ly/2MvQrqb
NBCSportsSoccer,518715968,1,1009557022847709185,13,13.0,Sport isnt fair and #MARs play deserved better in losses to #IRN and #POR -- Weve showed that we can play footballhttps://wp.me/p2g4vo-1V2b
elbigfred,38446224,1,1009537888206446592,13,13.0,FREE SPORTS PHYSICALS at Escontrias   Elementary School! From now until June 28th. The clinic is open from 8AM to 6PM everyday! @Socorro_HS @ProtectThePit @LadyBulldogSB @Jalvarbulldog @SocorroVBall @clintvolleyball @tmcnally_SHS @dherrera_SHS @bulldogxc @City_of_Socorropic.twitter.com/jjM2Y9ERQp
RGJsports,51293908,1,1009939345841639424,13,13.0,We hand out our prep players of the year in every sport plus name our male and female athletes of the year coach of the year and team of the year. https://www.rgj.com/story/sports/high-school/2018/06/21/another-fantastic-prep-season-has-ended-and-there-were-many-outstanding-thrilling-games-and-performa/720343002/ …
WHUFCFZ,734519820390137856,1,1009920321841975297,13,13.0,Talks are progressing well between West Ham and Nice over a deal for Jean-Michael Seri. The midfielder is keen on a move to the Premier League. (via @DailyStar_Sport) pic.twitter.com/fafFnBFPnA
CoachDParker,793882454,1,1010652465312694272,13,13.0,CONGRATULATIONS to OUR @jillianhayess for picking up another D1 offer to @XavierWBB!!  Well deserved! Just the beginning kid lets keep working!  Congrats Jill! @mlaughman @sspringersports @ohio50 @OGBSP @MikeDyer @JSnodsEnq @ECC_Sports #OurWaypic.twitter.com/ipEw9a5lUO
Pierceathletics,634566270,1,1011010500874862593,13,13.0,Sport is entertainment... the sooner organizers realize that the sooner they fill the stadium..... https://twitter.com/cfbn1w/status/1010645473030483969 …
sportsadn,919941379,1,1012099679734108166,13,13.0,Bartlett High hoops star @mchalmers15 has been on the cover of Sports Illustrated and now hes on the cover of his own childrens book  https://www.adn.com/sports/2018/06/26/what-started-as-a-homework-assignment-turns-anchorage-hoops-star-mario-chalmers-into-a-author/ …
SportsMDF,3236684974,1,1012081626879348741,13,13.0,“For our outdoor sports it is monumental.” ~ @bearcatsports Interim AD @APBearcathttp://www.maryvilledailyforum.com/sports/article_df9777e6-7a4d-11e8-9ae9-2b85f7ff2dbe.html#utm_campaign=blox&utm_source=twitter&utm_medium=social …
PaulGastin,822583868,1,1007746970226548736,13,13.0,Very excited to commence @LaTrobe @LaTrobeSport @LaTrobeSEM as Professor & Head of Sports and Exercise Science. Inspiring first week with the team and looking forward to great things to come. @AndyGovus @DocLachJames @in2sport @anthea_45 @KaneJMiddleton @dlcarey88 @alanpearcephd
MacDBlaise,501012975,2,1003421694613245953,26,13.0,At Maine Sports Hall of Fame with inductee Patrick Dempsey.  Class act and Maine proud. pic.twitter.com/tNZLb7Comq
Foxworth24,28923113,1,1003398536929652737,13,13.0,I wish we had sports betting so I could bet the farm that this show will be the best thing on @espn . Is that how sport betting works? https://twitter.com/bomani_jones/status/1003266075939823616 …
StockyardersRL,215429082,2,1010635076491571201,25,12.5,The most gladiatorial of sports #Rugby #League #Football at the highest level is live on @CBSSportsNet now. Tune in America!https://twitter.com/russellcrowe/status/1010618716835336192 …
GolfWorld,252734049,1,1008495269003001856,12,12.0,Brooks Koepkas girlfriend is correctly identified this time around by Fox Sports Joe Buck: https://trib.al/NT38GFE pic.twitter.com/rOA9A5AXpv
R8DDTR,830554941152456704,1,1008474307637497857,12,12.0,There are so many ways you can help @OffsideTrust in our work to safeguard all children in sports. Please make contact and see how your club can make a difference#StrongerTogether.https://twitter.com/steven_walters4/status/1007208604590657536 …
NRL,18470775,2,1009584372373045248,24,12.0,The #NRL has expressed its pride in being honoured with a Pride in Sport award for the organisations work supporting the LGBTI community.https://www.nrl.com/news/2018/06/20/nrl-awarded-for-support-to-lgbti-community/?utm_source=NRLFBContent&utm_medium=social&utm_campaign=NetworkContent …pic.twitter.com/DYfOszeKkI
Rocketfan2503,60480983,1,1007024654937182209,12,12.0,Skateboarding snowboarding hockey surfing this show had me wanting to do all the white people sports. https://twitter.com/the90slife/status/1006875891455098881 …
OakStadiumWatch,2254308295,1,1005912501815369728,12,12.0,The early 70s As the 80s 49ers and the current Warriors are all sports dynasties. The 2010s Giants are not. Those who say otherwise are wrong.
YACymru,409266136,1,1004479039170666498,12,12.0,Between 2015-18 the @sport_wales & @SportsLeadersUK partnership has resulted in over 20000 leaders being trained who have contributed over 360000 volunteer hours to school and community sport #youngvolunteers#leadership#LearnerJourney#VolunteersWeek#GreatCoachingpic.twitter.com/RxwxH98aBh
DevilsInsiders,703642417,1,1006657958778982400,12,12.0,From a sports reporter at the 2nd largest newspaper in the Czech Republic.Make of it what you will.#NJDevilspic.twitter.com/LGUUCZpmnk
BarstoolReags,3413031340,1,1011728911313580033,12,12.0,Wendell Carter Jr.s Mom Vs. Coach K Is About To Be The Most Heated Rivalry In Sports https://bars.tl/Vu6u/gHg4ghQA4N
ApacheAthltx,1005867585416466432,1,1011719316276826113,12,12.0,27 days until Football 40 Days until Fall Sports begin. RT if youre ready for #NextLevel Nogales pic.twitter.com/2VgnfVhi0S
glenncolton1,631572257,1,1009550429909286912,12,12.0,Well-deserved standing ovation for @FantasyAlarm President @RickWolf1 at #fsta2018 recognizing all he has done for fantasy sports industry
TVLeeG,355893317,1,1009925643759423493,12,12.0,HONORED to throw out the first pitch at tonight’s @PortlandSeaDogs game with my friend and colleague @KeithCarson being a great ‘sport’ pic.twitter.com/sA6iUlTbsd
AndyLac32,185087700,1,1009922438224928769,12,12.0,.@3KevinShea honored by Central Mass Lacrosse Coaches Association as Man of the Year for his work to promote the sport @CharterTV3Sportpic.twitter.com/bP3s0eJ2UC
GrandmaPattiA,119655529,1,1003785835303620608,12,12.0,Do YOU PEOPLE understand that to NOT stand for the National Anthem is unpatriotic ...and politics should be kept out of sports.#BoycottNFL
libretotalk,2600732880,1,1003778745482825728,12,12.0,I usually dont follow sports but what can I say from Philly? GREEN IS BETTER THAN oRange!!
breakground,39255527,1,1008853700549341184,12,12.0,Banc of California Stadium has the finest level of finishes in #MLS. Great job @gensler_sports @pclconstruction and @TheLegendsWay. #LAFCpic.twitter.com/a9Y8nDzThm
LuxuryTaxBrand,2376887166,2,1013547807708499968,24,12.0,Stussy Sport Nylon Short in Orange is now available to purchase with Free Shipping! BUY HERE: http://bit.ly/2MvQrqb
Timmaaay_,321051813,1,1008816927752540160,12,12.0,I’m really going to NY again to cover the NBA Draft amongst the sports writers I follow. Thank you God. You the best
pubhealthjobsuk,754599725333184512,1,1010652988644392970,12,12.0,PhD: Developing Graduate Attributes and Employability through Sport-based VolunteeringLoughborough UniversityCloses 20/08https://www.jobs.ac.uk/job/BKQ653/phd-studentship-developing-graduate-attributes-and-employability-through-sport-based-volunteering/ …
OUDailySports,177022206,1,1010633584808550400,12,12.0,One Oklahoma player was highlighted in Sports Illustrateds top 100 college football players for the 2018 season. #Soonershttps://bit.ly/2Kj6Wrd
kasen_kinchen,740772242066444288,1,1010624896223678464,12,12.0,Got DB MVP at EWU camp this  week #squadfullofballers@lshs_sports @EWUFootball @HeirFootballpic.twitter.com/IJ1HGwYewe
worflags,743554665652969472,1,1010621358022197249,12,12.0,We’re represented in the Corner Pub Sports Bar in Nizhny! Red hot out here but no flies this time. Looking forward to the game tomorrow. pic.twitter.com/cNIrpE3dnq
DrChrisHoward,755340830,1,1012816352854401024,12,12.0,Always great to talk about life sports and business with my favorite member of the @steelers @RyanShazier!#50 #shalievepic.twitter.com/A5Pu8ELnSj – at RMU School of Business
UniversalORL,125988399,1,1012802926736273408,12,12.0,Planning to watch the BIG FÚTBOL game? Come to NBC Sports Grill & Brew for all your  action. Find out more at http://bit.ly/2MyIeRa .#MundialTelemundopic.twitter.com/RpYRF7HFGc
K_A_Ellis,400967236,1,1011014823843332098,12,12.0,I don’t really sports but this video of a blind and deaf #WorldCup18 fan watching his team is just plain good humanity.https://twitter.com/lucassposito_/status/1010274538351972352 …
MCGAMELIA,921702719840309249,1,1010990219250884608,12,12.0,sports commentary panel but instead of middle aged men it’s it girls and gays
UCF_MBB,30225219,1,1012099925084135424,12,12.0,Honored to have the esteemed sports psychologist Dr. Joe Carr spend time with us this week. #ChargeOnpic.twitter.com/kV4PH7Lq3a
TolulopeBlack,881150500875497472,1,1012093743346921472,12,12.0,Imagine if your husband doesn’t like sports ..arghh so dryyyy.
warfieldscott,30679430,1,1013562167499649025,12,12.0,Psssssst to my non @NASCAR followers. Take 20 seconds give us the view and check out the best sports finish of the day. #KyleVsKylehttps://twitter.com/nascar/status/1013534909888016384 …
LibertyU,16420152,1,1004870075856416771,12,12.0,‘Game On’ sports show reaps record seven Emmy nominations! #libertyuniversityhttp://www.liberty.edu/news/index.cfm?PID=18495&MID=279562 …
TNT83MMA,369756459,1,1004868688355438592,12,12.0,.100% agree with you Early weight in was the best thing happened to this sport! please dont change that!! @ufc @danawhitehttps://twitter.com/Ealvarezfight/status/1004036129643991041 …
KROXRADIO,36582189,1,1004839399434215424,12,12.0,Congratulations to the @SHSchoolEGF Eagle Baseball team on the Section 8A Championship!!!  We have the story pictures coaches and player comments and more on http://www.kroxam.com  and click on sports. pic.twitter.com/4dEJGceBxu
GuyBostonSports,760477796175081472,6,1003417490364432385,70,11.666666666666666,The Ideal Home Run Derby Lineup - Guy Boston Sports https://www.guybostonsports.com/2/post/2018/06/the-ideal-home-run-derby-lineup.html …@tommyclouts #ThisIsOurCity#MLB #HomeRunDerbypic.twitter.com/kB3MnexIu4
tgsports,74740127,3,1004856619753238528,35,11.666666666666666,D2 SOFTBALL: @NipmucAD 8 @Sports_DHS 4: Caughey Dunleavy Gay boost No. 10 Warriors over No. 7 Tigers: http://hometeam.telegram.com/schools/?season=201718&type=story&id=205981 …
RussiaUN,347443535,2,1010664156297560064,23,11.5,Congratulations to all participants of #SDGsYouthWorldCup! A great day of #Football! Happy to promote @SDGoals through sport together!  #SportUnites #Russia2018 @Monaco_ONUpic.twitter.com/YahWSlnKi8
SoundersFC,17224076,2,1009569129773162497,23,11.5,We believe that sport has the power to change the world when it welcomes and empowers all people. #SoccerforAll #SoundersPride pic.twitter.com/xdMne5jJpH
BlairBraverman,2271638589,1,1002700218310316032,11,11.0,This weeks Tough Love features a BASE-jumping girlfriend and cameos by my parents. What should you do when your loved one pursues high-risk sports? https://www.outsideonline.com/2314961/i-taught-my-girlfriend-base-jump-and-it-scares-me …
TyRonning7,444477787,1,1002689340051415040,11,11.0,Congratulations pops! BC Sports Hall of Fame...we love you #proudpic.twitter.com/48liWR0nil
hnatsss,3364967299,1,1002678123530457090,11,11.0,I want friends that like to play sports like me :( like we can just go to the park & play soccer or volleyball or something u kno?
HeatherChilders,220081296,1,1008471653578354689,11,11.0,Great weekend for sports fans in #NYC! #USOpen at #Shinnecock & @Yankees Game in the #Bronxpic.twitter.com/FYzXEboNeG
716SportPodcast,2610931532,1,1007046177894883328,11,11.0,A rare inside look of Mike Harrington inside the BN sports room pic.twitter.com/9xjhIMHcGE
FastandFemale,110229067,1,1007017267513528320,11,11.0,Its time to end abuse in sport. Please take the time to send an email to the Minister of Sport and then encourage everyone in your network to do the same by sharing this article https://activeforlife.com/send-an-email-to-the-minister-of-sport-to-keep-athletes-safe-from-abuse/?utm_campaign=shareaholic&utm_medium=facebook&utm_source=socialnetwork …
ReineckeWO,788245526,1,1005599514387013633,11,11.0,Unreal to think that there are players on this team that have made it to at least the state quarterfinals in ALL THREE sports this year.  Handful of others have done it two sports.  What a year!!! #GoWOhttps://twitter.com/wopanthers/status/1005593478196350976 …
NASCARONFOX,22199141,8,1012092961813925890,88,11.0,That NASCAR #RaceHub feeling!!Were rolling NOW on FS1 and FOX Sports GO.Stream it here: http://foxs.pt/RaceHubOnFSGO pic.twitter.com/AOitMdt0dp
manacheerleader,3429836507,1,1005912853465960449,11,11.0,Thatsts a wrap @BrandsSpeedFest 2018 you were amazing!  exciting to have more big motor sport bookings coming up! pic.twitter.com/mHOQT2DYiP
cj_disabledVet,1887375954,1,1004490648626573312,11,11.0,Veteran Sports Reporter Explains Trumps Decades-Long Grudge Against the NFL — And Why Everything He Touches Turns to Sh*t’ https://www.alternet.org/veteran-sports-reporter-explains-trumps-decades-long-grudge-against-nfl-and-why-everything-he …
Mighty__Muffins,373818392,2,1004868549041704971,22,11.0,Sports rivalries with my best friends.  >:] #MLPSeason8pic.twitter.com/h1dFEmZPL1
