user@mention,user_id,No of tweets,tweet_id,retweet_count,local influence score,Tweet
Pride_Portraits,747067996078649344,1,1003752241596194816,18,18.0,Every time I step out onto the diving board I not only represent my country but our LGBT+ Community. I feel it is very important as an LGBT+ sports person to compete as my authentic self. To make it known that you can be yourself AND achieve without limits. - @TomDaley1994pic.twitter.com/snFpxYUgRB
KingsTheBrand,2614583281,1,1008836130647748609,18,18.0,PSA ALL Savage Swimwear and Sport Gear is on preorder right now! To preorder please DM us! You can also place orders on our IG pages @ KingsTheBrand & SavageAngels4Life. “Don’t Be Average Be Savage!” pic.twitter.com/H2ILNe8DHm
notesfrompoland,919246321898401792,2,1013535486445608960,36,18.0,Meir Bulka who lives in an Israeli West Bank settlement is leading an effort to protect or restore former Jewish cemeteries in Poland including one that has been turned into a school sports field with a Hasidic rabbi buried under the centre circle https://www.haaretz.com/world-news/europe/.premium-in-this-polish-city-schoolkids-play-soccer-on-top-of-a-rebbe-s-grave-1.6224381 …
addujpice,708295046240423936,1,1012112144391815168,18,18.0,WE ARE NOW RECRUITING!If you want to be part of the JPICE AdDU committee then don’t hesitate in applying to its various teams —Logistics Sports and Creative!If you are interested kindly fill the form provided on the link below and apply now! https://goo.gl/forms/dDFD7ih5bPJfLYXP2 …pic.twitter.com/5en5lpCrWi
SufferBall,1017383114405015552,1,1012093192639049733,18,18.0,NEW INFO ON SARRI TO CHELSEA ; On the first of July by registering Ancelotti Napoli will free Sarri but the right day to see the coach at Stamford Bridge can be even earlier on Friday concludes the colleague. (A.P via Sport Italia) #cfc @AlfredoPedulla
JClarkNBCS,148476464,1,1012093092311322625,18,18.0,Actor @Miles_Teller grew up in Downingtown PA a huge Philly sports fanThrilled to meet @JohnKruk todayWore the 90s Phillies shirt and Darren Daulton’s jersey #BeBoldpic.twitter.com/AoGz3hT753
YordenisUgas,487283932,1,1004862619696558080,18,18.0,Yesterday I went to greet my friend @budcrawford402 We fought 10 years ago and I always knew that this guy had something special. Im not wrong hes a great champion and hes among the best pound for pound sport. He makes his debut at 147 becoming champion. Bless Champ! pic.twitter.com/HzGg3Wv1dz
Babgonewild,716110115506622464,1,1004861825555582976,18,18.0,Cheer ranks are false. You can’t keep comparing gyms with 10 locations 17 worlds teams 40 summit teams etc... to gyms with 2 locations 3 worlds teams and 16 summit teams. Literally that’s not how sports statistics work
andrew_ruscoe,1583415068,1,1002680396327383043,17,17.0,PLEASE RT  NEWFA 5S LEAGUE ! ~ Pleased to announce that the NEWFA Adult 5 a Side Sunday League is starting June 24th at @WrexhamFL Clywedog Sports ComplexTo get hold of an Application form please contact Paul Hooson on 07718049098 or via E-mail on Hooson9@aol.com pic.twitter.com/Z5xxbA92jl
GracelandU_MBB,991736759296905224,1,1007022389723652099,17,17.0,This time featured in #YellowJacketCommits is Thomas Conn. Thomas joins us from Underwood HS in SW Iowa where he was a multi-sport athlete & a multi-year All-Conference performer in basketball. Thomas is a great athlete who will bring a lot to the table in the coming years. pic.twitter.com/7vkdBVVsRI
TheNavajoNinja,181718043,1,1006686988999806976,17,17.0,Youth Sports &  Wellness Camp FREE for ages 7-18 years old. I am setting up a kids ninja course for this camp happening Shiprock NM. #impactshiprock2018 #impactshiprock #navajo #nativeamerican #nativeyouth #NavajoNation #diné #NavajoReservationpic.twitter.com/qkEr1sJnqA
Morgan_Swoboda,961524204,1,1011757802329657344,17,17.0,Why are sports bras with removable pads even a thing?? And also why are they advertised as a plus?“LOOK! Removable pads!”No girl in the history of like ever has preferred removable pads.
TheAMSSM,406697273,1,1011714500708401154,17,17.0,The Sports Medicine Licensure Clarity Act (S808) just passed out of the U.S. Senate HELP Committee marking a huge step for this important legislation. Thanks to all AMSSM members who have advocated for passage of this bill. Next step: @SenateFloor.
katienolan,35069260,1,1009554643385507841,17,17.0,This week in SPORTS?: what to do when you have 3 waffle makers Gotta Hear Both Sides of this Landon Donovan thing Don’t @ Me about Ed Werder and what Phil Mickelson should have said. Plus terrible tech advice for a listener headed to middle school: https://es.pn/2yrsm0B
DowChemical,15695369,1,1012843210329280512,17,17.0,Wearing @UnderArmour #Pride #UAHOVR shoes – which use an innovative Dow foam to improve comfort & energy return – @JimFitterling threw the first pitch at @GreatLakesLoons Pride Night.By buying your own help make sports more inclusive via @athleteally: http://undrarmr.co/2N218B0 pic.twitter.com/8dtpK4cWGQ
mewingwang,2565458206,1,1011008308000550913,17,17.0,heartbreaking how terrible @NASCAR has become years ago the stands were JAMMED with fans & the racing was hot!Now Nascar has changed their race format 18x in the last 15yrs ZERO FUCKING PEOPLE CARE and NO ONE shows up! Congrats  on ruining your own sport assholes!
Sachartoff,49935223,1,1010982097513639936,17,17.0,The SoCal Jewish Sports Hall of Fame is holding its 2018 induction ceremony this afternoon in Los Angeles. This year’s class includes @SI_LeeJenkins and @AnaheimDucks owner Henry Samueli. 2017 inductee @ramonashelburne is MC’ing the ceremony. @JewishLifeTV has the broadcast.pic.twitter.com/FSrScee7gh
SpecialO2018,921531595412123649,1,1012110705162641408,17,17.0,Special Olympics is more than an event – Special Olympics Canada delivers world-class sport programs to people with intellectual disabilities daily in communities across Canada. The Special Olympics National Games open July 31st in Antigonish.  http://www.so2018.ca pic.twitter.com/3MN0sDzW1l
DRFLivingston,1278867548,1,1012080584145768448,17,17.0,One of our sports greatest broodmares - the remarkable and unique TOUSSAUD at @JuddmonteFarms in 2003 with her first goat friend Liz.  Information about Toussaud as a race and broodmare in a 2009 DRF article about her passing: http://www.drf.com/news/toussaud-dam-four-grade-1-winners-dies …pic.twitter.com/RTqOWxrOn0
NevilleSouthall,264129295,1,1003374420596060161,17,17.0,Asha from @_socialdrone when i took up boxing instead of self harming it became my outlet! I was getting out my frustration and anger i felt. Instead of picking up blades i picked up my boxing gloves. What sports would you guys recommend for alteratives? pic.twitter.com/9lZWRwwWRR
Tiger_Balm_US,152405875,1,1013571213677989888,17,17.0,When you need more Balm - look for Tiger Balm Ultra in the same economically-sized 1.7 oz. tin used by massage therapists chiropractors sports trainers sports teams across the country. #TigerBalm #PainRelief #RoarBack pic.twitter.com/Vso3CVDYvx
DanCorey1011,266740099,1,1002699194606465024,16,16.0,Congrats to @LinksAthletics multi-sport athlete @zionp11 for winning the prestigious John P. Perkins Memorial Award. Perry is the first athlete from Lincoln High to win the award since 1997. Hell be a great loss to Lincoln High http://www.1011now.com/content/sports/Lincoln-Highs-Zion-Perry-wins-prestigious--484356441.html …pic.twitter.com/Z0ewGNQkNE
BoogSciambi,82225170,1,1002673204933091328,16,16.0,I love sports but narratives can get stupid at times. Let’s be clear: The Cavs probability of winning that game was affected FAR more by George Hill than by JR Smith as dumb as that play was. Kill Chris Webber all ya want...they were LOSING.I guess creating goats is part of it..
DaltonWBKO,794371560052166656,2,1004872938317807616,32,16.0,BIG RED LAWSUIT: Alright its one of the best sports business stories weve heard in a long time. Big Red vs. Gabbibo year 15. The fabled tale needs telling so Big Reds creator @Ralphcarey and WKUs legal team helped me do that. Check it out:pic.twitter.com/BBK5XeLOGo
BecMajor,1625961762,1,1008815379421040640,16,16.0,Men’s football is never going to rise to the level of skill and professionalism as real football but it’s nice to see the boys giving it a go. Not on the tv though we don’t want to waste time that could be devoted to real sports. And ffs keep Male “commentators” off our screens!
CityofVancouver,55323056,1,1010991081364836352,16,16.0,Summer Warm Up celebrates all the different ways Canadians keep moving and gives everyone a chance to check out a variety of sports and activities. Check out this free all ages event at Robson Square from 10AM - 4PM on Canada Day. Free open air YYoga at 10:30AM and 3:30PM. pic.twitter.com/i1TgBgk8K2
kmtwhelan,23129504,1,1007765292716617728,16,16.0,The legal argument in this case has never been made before and could have enormous implications for womens hockey and other contact sports. I read lots of policy and case law and spoke with the players lawyer (who also represented Shannon Miller) to break it down: https://twitter.com/thevictorypress/status/1007725702852984832 …
FaithNaff,704122685794750464,1,1007738773680029701,16,16.0,<thread>#Transgender woman cant compete in sports against cis women because its not fair!You want to know whats not fair? Its not fair to be burdened with figuring out how you get to fit into a societal structure that was built without acknowledging your existence.
MostafaMe4,2343557479,2,1007733108307873792,31,15.5,#IranLets remember the captain of the Iranian national footbal team Martyr Habib Khabiri executed on June 31 just for suporting #PMOIThe #champion not only in sports but also in resistance#WorldCup #WorldCupRussia2018 #ايران #جام_جهانی @emilia_suze @JeanieVisionpic.twitter.com/e0LdUrcCX4
beinsports_FR,569138069,4,1004841680296480768,61,15.25,Coupe du Monde de la FIFA 2018 J- !  100% des matchs en direct seulement sur beIN SPORTS !  http://po.st/9qBNHt #beINRussie #CM2018pic.twitter.com/LAMVtGkyvC
Corewisp,978206350630105088,1,1002681758704271360,15,15.0,Biologically speaking (science)... Men are physically stronger than women. To have trans playing in women’s sports is unfair. It’s like having someone on steroids winning the olympics. It’s an unfair advantage. I’m so disturbed by this and feel terrible for women. #peaktranshttps://twitter.com/unbreakablepenn/status/1001982256649506820 …
Mac734Man,2923106378,1,1008479564308213760,15,15.0,#tessthompsontalley Example of the stupidity of our species.Only humans kill for sportor for trophies. Only humans kill just because they can. At a time when the world grieves that ONE HALF of all #wildlife remaining on this planet is GONE!Vacuous acts like this?UNFORGIVABLE!https://twitter.com/IndivisibleNet/status/1008435083223576576 …
BrettHicksx86,750506157857337344,5,1007769200759369728,75,15.0,Lycan Hunt On sale for 2.99$ on Amazon Kindle edition! https://www.amazon.com/dp/B07DJ6NBNQ          Death Sport (Book 2) July Pre-Order!https://www.amazon.com/dp/B07DLKLX7V      If you love a unique and unexpected story about Lycans  This for you!!Kobo link:https://www.kobo.com/us/en/ebook/lycan-hunt …pic.twitter.com/eS0DZl9rlm
KCJHoop,17106279,1,1004490918836269057,15,15.0,Deep in this story is info on Michael Porter Jr. and his medicals from Porters father. Porter Jr. has been based in Chicago where his agency Priority Sports is located. https://twitter.com/Dave_Matter/status/1004482944222810112 …
EdLatimore,459692778,1,1006679383946465285,15,15.0,This means you dont REALLY have to solve problems. Only distract people from them and they will pay you a handsome sum. Repeatedly.The entertainment industry is built on this concept. So are sports.This is why anthem protest got axed. They REMINDED people of problems.
SoccerGrlProbs,361283407,1,1006671081925693441,15,15.0,In honor of USWNT Game Day. We wanted to release our new “The Future Is Equal” Pinnie ⠀⠀⠀⠀⠀⠀⠀⠀⠀Gender Equality is a fundamental human right. A percentage of proceeds will be donated to The Billie Jean King Womens Sports Foundation. http://www.soccergrlprobs.com pic.twitter.com/XpW53T6Be1
womenncri,1524959642,1,1009916381905616896,15,15.0,#Iran regime official of the #Volleyball Federation The conditions for the entry of women spectators is similar to last year and nothing has changed. https://women.ncr-iran.org/iran-women-news/5270-ban-on-women-s-entrance-to-sports-stadiums-in-iran … #FIVB #IranWomen Ban from entry into sports stadium continues
webfashioner,60297891,1,1010655120894386178,15,15.0,US Immigration is in chaos thanks to Donald Trump. Thyre detaining immigrants who follow the rules & present themselves at points of entry. FOX lies & now Sinclair poses a danger to the average Joe who watches local news sports & weather.Interment camphttps://www.politico.com/story/2018/06/20/immigration-asylum-seekers-zero-tolerance-641181 …
howcomeyousmell,33433773,1,1012098183613296640,15,15.0,Idk why dudes dont believe Terry Crews. A lot of times dudes grope each other and play it off as a joke... If youve been on sports teams theres a good chance youve seen this in some form. In his case this was a dude in a position of power over him
NadiaSinghNews,1594615184,1,1012075789481889792,15,15.0,It’s the first Blind Soccer Development camp in the US!  The Maryland School For The Blind is playing host to players and coaches from all over the world to foster the athletic spirit and show that sports is for everyone to enjoy. @WMAR2Newspic.twitter.com/TEWtCGSYUe – at The Maryland School For The Blind
bet365,221769011,1,1003394749812953092,15,15.0,6 days until Englands tour of South Africa. 11 days until World Cup 2018. 17 days until Royal Ascot. 30 days until Wimbledon. 36 days until British GP. 47 days until The Open. 60 days until England vs India. Summer of sport. pic.twitter.com/Cx8KXoZiqS
WillStewNeuro,2432455896,1,1004843872105717760,15,15.0,This is pretty poor. Rugby folk @BBCSport now pretty well informed but seems some football pundits and commentators missed #concussion messageNo pressure to resolve. Not like theres major tournie round corner where ill informed comment might do some harmhttps://twitter.com/5liveSport/status/1004435002090668032 …
Kate_ohalloran,418064386,4,1008827636276006912,57,14.25,“They are examples of important ways that sport can be a vehicle for social good – making a visible statement that violence against women is an unacceptable blight on our society and that men will be champions to the cause.” #AFL #VAW #reclaimprincesparkhttps://www.theguardian.com/sport/2018/jun/19/men-in-sport-can-and-should-lead-by-example-on-violence-against-women?CMP=Share_iOSApp_Other …
WrstleLikeAGirl,729490042385633280,1,1008486161235537924,14,14.0,Wow wow wow Wrestle Like a Girl has put on 3 different camps back & forth between states in a matter of 10 days! We  wrestling we  educating on nutrition/sports psychology & most importantly we  empowering young females to become our future leaders!  pic.twitter.com/VUApfEi73L
82ndABNDiv,1854971202,1,1008462795363487746,14,14.0,SHOCKING VIDEO: After winning our Little JM contest Julian Antipuesto was asked by every professional sports franchise to participate in a pre-game ceremony.  He said yes only to our local @GoSwampDogs.  He threw a perfect strike and the crowd absolutely lost their minds.pic.twitter.com/sr0TzjmvBh
CoachWertz12,1008013032,1,1004502817418117120,14,14.0,Bay City HS is looking for Varsity Coaches we currently need a WR DB and DL coaches. Various 2nd sport options available as well!!! Teaching fields include Math Science English. No PE SPED or Health. Send a DM if interested / email resume to pmatthews@baycityisd.org https://twitter.com/coachwertz12/status/1001559641388736512 …
PatrickKarraker,312384006,1,1004478610328244230,14,14.0,Arguably the two most intriguing young athletes in St. Louis sports Alex Reyes and Robby Fabbri will have appeared in a collective one game from February 5 2017 through whatever night the Blues open their season this October.
KyleRancourt,121894713,1,1006667015862431744,14,14.0,Nelson Cruz is having his worst season as a Mariner and still sports a wRC+ of 143. he also has the highest career wRC+ in team history. yes better than Griffey ARod Edgar etc.however much you think you appreciate him I assure you it is not enough
KellyLevenda,2646238117,1,1006658157433802752,14,14.0,The idea that killing an #animal benefits her #species is absurd. Comment on permits submitted by canned #hunting ranches that import or breed #endangered & other #animals for the purpose of killing them for sport: https://buff.ly/2FsGoOq  #wildlifepic.twitter.com/h87oEZcofd
Dave_Stubbs,72063872,1,1008831190596403201,14,14.0,Knew Id be meeting @GoldenKnights superfan @BarkAndreFurry in Las Vegas so I had to bring him a little something from Montreal to rep #Habs NHLs oldest franchise. Bark loves his Golden Knights but at days end hes a hockey fan and a good sport pic.twitter.com/8bBWandeIB
garylfrancione,43660789,1,1012831016988303360,14,14.0,Is it morally reprehensible that #TessThompsonTalley killed this giraffe? Sure. But there is no difference between killing for sport and killing for palate pleasure--no difference between the giraffe and a chicken. If youre upset but youre not #vegan change that.pic.twitter.com/tI7dDFIuL7
FanSince09,231504942,1,1012803588907675648,14,14.0,It’s not even a stretch to believe that that this could be the landscape of Philadelphia sports in 2019:Lebron JamesCarson WentzManny MachadoBryce HarperBen Simmons Joel EmbiidKawhi LeonardWhoever is good at hockey I don’t know.
clarencehilljr,61398906,1,1011004417246679040,14,14.0,The second biggest heist in dfw sports history behind the Herschel Walker trade to Minnesota...though an argument can be made that it was bigger. Cowboys got a super bowl mavs got a hall of famer @JJT_Journalisthttps://twitter.com/TXSportsHistory/status/1010885257141346304 …
JT_Evans97,775465804708081664,1,1012110239712325632,14,14.0,Miami Dolphins 2 super bowlsMiami Heat3 NBA Titles Miami hurricanes 21 champions (9 in baseball and football)Miami Marlins 2 world series title Miami is a bad sports town
CoinWithHeart,960612705936793600,1,1007049477017014272,13,13.0,#Chrysalis Coin is a new breed of token using blockchain technology and leading the way to a new kind of #fundraising.Chrysalis goal is to Empower #youth sports so that no-one sits on the sidelines because of a disability.#cryptocurrency #ERC20 #fundraising #bitcoin #charitypic.twitter.com/cHBuoXSeLg
zoecoronaa,979443055,1,1005961562547474432,13,13.0,the first day of band camp people throw up on the side of the practice field we practice a whole month in the summer we work 8 and 12 hour says. We work almost everyday during comp szn we leave @ 3am for comps preform in hot Uni’s then come back at 12am. I think its a sport https://twitter.com/maxpreps/status/1002618864520196096 …
imaplayerus,817497326906441728,1,1005905873779154944,13,13.0,Retweeted Jaeger Sports (@jaegersports):If I can throw it 200 ft I try to throw it 300 ft.  I dont stop at 120 feet -- I throw it as far as I can.Greg MadduxLong Toss Also = #FEEL
the_hindu,20751449,1,1004505758568939520,13,13.0,Virat Kohli joined the likes of Sachin Tendulkar Cristiano Ronaldo Lionel Messi and Usain Bolt in the sports zone of the Madame Tussauds Wax Museum. #ViratKohlihttps://trib.al/WY6zfcI
ProctorRails,2420737915,1,1006636154345721858,13,13.0,Proctor Public Schools is teaming up with @StLukesDuluth to name the school’s new sports and event center in a 10-year $300000 agreement. In addition St. Lukes will be providing Proctor Public Schools with athletic training and overseeing the Fitness Center. #RailStrongpic.twitter.com/utELPBOXkf
ActorPeterNew,145112612,1,1009936769092018176,13,13.0,We can forget as creators how powerful our voices can be- not to the critics of course nor the peanut gallery for whom it’s a sport to tear us down but to the hopeful vulnerable few who seek a life in art our generosity can be inspiring our casual cruelty can ruin dreams. https://twitter.com/amynewblue/status/1009933642024415232 …
DavidHaleESPN,604982671,1,1003776196549730306,13,13.0,Charlotte native (went to Garinger a few blocks from my house) and Clemson grad. Dabo has a bottle of wine in his office from Clarks vineyard with The Catch diagrammed on it. Condolences to his family and thanks for one of the great plays in sports history. https://twitter.com/dwightc87/status/1003768113194651648 …
johncutlefish,533409964,1,1008851453258096641,13,13.0,The trick is to think in terms of a singular product development challenge ... not #agile for devs and #_____ for #design and #_____ for #prodmgmt . It is a full team sport.
RetroNewsNow,2377703834,1,1010624571039473664,13,13.0,On June 23 1972 President Richard Nixon signed into law the Higher Education Act which included the groundbreaking Title IX legislation barring discrimination based on sex in higher education programs including funding for sports & other extracurricular activities pic.twitter.com/pRgdhGd59c
ShaneNPhillips,446732725,1,1010982440234516481,13,13.0,Things you love the most make you hurt the most. Our sport can be glorious in one breath and utterly heartbreaking in the next. So chase those glorious moments like the Ragin Cajun did with a dogged determination an open heart and a big smile. Godspeed Jason. pic.twitter.com/pEzndEAhhf
Scott_Schrader,27397381,1,1012105949962649600,13,13.0,What Drake Londons (@DrakeLondon_) commitment means for #USC - London is a 4-Star WR and SG for hoops - http://TrojanInsider.com  is the Only USC media outlet to see him play both sports in person https://trojaninsider.com/s/601/what-drake-londons-commitment-means-for-usc … (FREE) #FightOn
heidimckmatron,41626274,1,1004849690398154753,13,13.0,HELP! Any conscientious celebs who feel passionately about NHS & Mental Health. We need you to open our SUMMER FETE in Norwich 14 July fundraising for a sports pitch. A day of celebration; showcasing the talents of our service users through art music & wellbeing PM me!  @EDP24pic.twitter.com/GvsUHcj6z5
greennomad61,2651368746,3,1007747727202115584,38,12.666666666666666,I just supported #TheInglorious12th  on .@ThunderclapIt // .@WildeAboutBirds Please join me http://thndr.me/NRexZW   12th August will echo with the sound of gunshots as the #grouse shooting starts. Thousands of Red Grouse will be shot for sport#BanHunting #UK
usatodaysports,15764001,2,1013528317750923266,25,12.5,Larry Cotlar the longtime Des Moines sports radio personality and Drake mens basketball broadcaster was killed during Saturdays flash flooding in Des Moines police said. https://usat.ly/2KmVJqp
Cyclo_2k,3394663480,2,1003762931681693699,25,12.5,Sports got his mom involved and they sent this whole email lying and accusing me to my mom when all I did was expose the scamming. Someone had to take a stand. This is sad and it got escalated.....might have to end it all tonight. Someone has to stand up. Say goodbye
fcsavibes,125260779,1,1002679462499151872,12,12.0,June is National Caribbean American Heritage Month People of the Caribbean have contributed and continue to influence the heritage of the U.S. through culture education sports leadership & business. We will celebrate this month to recognize the important contributions. pic.twitter.com/E2WKxopKZE
ErykBagshaw,177502761,1,1008486802427035648,12,12.0,The new child care subsidy doesnt like people like Farrah Millar. It is directed at parents who can tick a box saying they work three days a week help out at a canteen or Saturday sport. My column on our social security turning into a prediction machine. https://www.smh.com.au/business/the-economy/everyone-except-the-government-knows-childcare-isn-t-predictable-20180617-p4zlzf.html …
bufnewspreptalk,69709297,1,1007044597288194049,12,12.0,With the high school sports season done for the 2017-18 here is a roll call of state champions from WNY in the New York State Public High School Athletic Association the Catholic High School Association and New York State Federation. #preptalklive http://bit.ly/2t7Qhfy pic.twitter.com/iPggxEA0Qy
Sandra_Sully,142957691,1,1005938965604491264,12,12.0,More than 1 thousand Australians recognised for their contribution to the nation in this year’s Queens Birthday Honours with legendary swimmer Dawn Fraser appointed a Companion of the Order of Australia for her service to sport and the community. #TenNewspic.twitter.com/c2ZtzizZOC
SBNationNFL,16745693,1,1011713212121665536,12,12.0,Matt Prater kicked the longest FG in NFL history but the longest FG in football was by a Swede who was in love — and new to the sport https://www.sbnation.com/2018/6/26/17506902/footballs-longest-field-goal-record-ove-johansson-abilene-christian?utm_campaign=sbnation.social&utm_content=sbnationnfl&utm_medium=social&utm_source=twitter …
Rama4des,917046796387528704,1,1009563954803191809,12,12.0,#Portugal 1:0 #Morocco | World Cup | Group B | Day 2 | Goal #Ronaldo 4 .. Follow @RAMA4DES for more •No copyright intended #rama4des #rama4goal #Sport #football #soccer #goals #goal #futbal #worldcup #cristianoronaldo #cristianopic.twitter.com/C6ynV6In8n
LGBTQwrestling,970787523617345537,1,1009561299766972417,12,12.0,SUNDAY AUGUST 12th RESERVE YOUR SPOT FOR THE MELINA PEREZ SEMINAR!!! @RealMelinaDont miss this opportunity to learn from the woman who is  highly regarded as one of the greatest wrestlers in the history of the sport!Call @nywcwrestling at 631-667-6992 to reserve a spot!pic.twitter.com/IOcyweaRe0
nebhsvolleyball,1674256417,1,1009540317215969280,12,12.0,Here are the rosters for this evenings AAU 15 Open National Championship match between @NebraskaElite 15 Revolution and @SPVB81 15 Elite. Worth noting that the libero for Sports Performance is a @Huskervball recruit. Match begins at roughly 7 p.m. CST on ESPN3  #nebprepspic.twitter.com/RDekXmZEm9
barryr33082845,2859007276,1,1009906006418231299,12,12.0,When football and Sport champions decide to support #Ebola survivors in Itipo. The event that happened means that engagement goes beyond the communities. All congolese are involved in the response. National football team Coach M. Ibengue (photo 1 middle) is an Icone in #DRC.pic.twitter.com/xTCl2AxQOY
vlazlo2020,814510248316833792,1,1003778689153359872,12,12.0,Keywords: They disagree with their President because he insists ...Notice this is a Statement from the President. Not the usual Statement from the White House.The issue here is much bigger than who has greater claim on sports fans sympathies. Its about dictatorial power
BobbyFinsTalk,51859200,1,1010619765218529280,12,12.0,The entire sports media seems down on the #Dolphins for this upcoming season... thats ok. I think that bolds well for us let them sleep... This team is young balanced and hungry... I expect by seasons end the teams stock will be trending up #MiamiDolphins #FinsUp
yuzuspiration,969029913016655873,1,1012841998317912064,12,12.0,#LRTTracy had asked Yuzuru why he wanted 4Lo and all possible quads in H&Ls layout and Yuzu replied he wanted to push himself & the sport. At the press conference immediately after he broke his own record (again) Yuzu was talking about 4A and Quints.http://www.insideskating.net/2017/08/21/features/dearly-beloved-we-are-gathered-here-to-experience-yuzuru-hanyus-greatness …pic.twitter.com/loEOMxRCeh
BadmintonEnglnd,250649493,1,1012804238827802626,12,12.0,New National Team League New tiers added to the domestic circuit New rankings and grading system 4 year grand plans for the future of competitive badminton unveiled.Find out where your input into the competition review is taking the sport:https://bit.ly/2MC3vcT pic.twitter.com/0UhWIjm2Z9
drea_dehuete,1004724057466654720,1,1011020527987843073,12,12.0,Earned a BS in Communication Management and minors in Sports Administration Theatre & Philosophy. Balanced two internships and a part time job. Received at least a 3.5 GPA every semester. All of this in THREE years at THE University of Miami. #ForeverACane pic.twitter.com/Sjt56HWqto
KeithHuewen,316457998,1,1010991637017911303,12,12.0,Funny isn’t it? I watch tons of bike and motor sport listening to all the so-called pros pundits and commentary experts and the bloke who’s doing the business is a floor manager called @charliehiscott  Watch out boys n girls he’ll be sticking a wheel up the inside soon!
Lowskii13,781866681547235328,1,1012108797907697666,12,12.0,#WhosWhoatVStateWhat up doe!It’s ya boy Lowski I’m a Junior at VSU majoring in Business Marketing with a minor in Mass Media. I play and ref almost all the sports for intramural. If you need something I’m your guy I got access to almost anything you may need so get at me! pic.twitter.com/icOFD2hweG
MarwayneSchool,3984589992,1,1012089047227887616,12,12.0,This retirement celebration is courtesy of Team New Zealand Fastball. Congratulations Mrs.  @GMaHines and Mr. @waynelewin11 ! What a fitting celebration for our sports loving retirees. Thank you for years of sharing your passion for education. Once a Wildcat Always a Wildcat. pic.twitter.com/gNRv3Vyh68
ACMilanSydney,349395807,3,1003390804730114048,35,11.666666666666666,Manuele Baiocchini on Sky Sport 24: The market goes on Rodriguez could leave 15m his value. He’s liked in Germany Milan could replace him with Strinic but even with Biraghi who is really liked by Gattuso. Fiorentina paid 2m € now worth a lot more because of a good season.
baseball_coach,3245457132,20,1004845713044508673,232,11.6,“There are only five things you can do in baseball – run throw catch hit and hit with power.” – Leo Durocher #Baseball #BaseballTeam #BaseballPlayer #Sports
amagylon,3805923922,2,1003422166333952000,23,11.5,[ 309 Sports ] : Richwoods Summer Shootout 2018: Isaiah Donnell (G) 2021QUESTION: Does Donnell want to be great?  The tools are there....https://www.youtube.com/watch?v=9RZKUNvvm04 …#Youthislifepic.twitter.com/TQOALtD6AM
TokenStars,887238931863003137,14,1013551138006798336,157,11.214285714285714,Two 1/8 games two penalty shootouts on #WorldCup today! Did you guess #SPARUS and #CRODEN results right on TokenStars?   Try our Sports Predictions Bot predict the results and win huge prizes: 3 iPhoneX and 40000+ TEAM tokens. https://goo.gl/F2y6GF pic.twitter.com/9X9I8MFqQ8
squarejuan,2416001450,1,1007025091820089345,11,11.0,Weve got the #FZiAm Diversity Athlete Camp tee ready to go for June 23rd!This camp is open to all students from all schools whether youre a football player in color guard or just like sports.  Coaches weve got a workshop for you too!Sign up at: https://fziamdiversityathletecamp.weebly.com/ pic.twitter.com/bqoTtMWoET
AlanZionist,858686316,1,1005561375194800128,11,11.0,As far as the intolerance of the #BDS can go and foul the fair play of the sportStop trash #BDS #FIFA #AFA #Sport #Argentina #LionelMessi #Soccer #Football #Terrorism #Hamaspic.twitter.com/CuztW9KUc9
sublimecoder,1137367399,1,1004511365275373569,11,11.0,Software development is a team sport and the key to any good team is communication always has been and likely always will be. A little communication can save you days of coding the wrong thing. Keys clacking away doesn’t always indicate high productivity.
TRXtraining,24395545,1,1004468155706757120,11,11.0,“TRX & Halo Sport are made for each other.” - Olympian @itskimglassCheck out the blog to learn how combining @HaloNeuro + TRX can lead to incredible results + find out how you can SAVE $315  http://bit.ly/TRX-hs #TRX #SuspensionTrainer #Made2Movepic.twitter.com/54Zh3iXMK9
MikeCoppinger,35405418,1,1006639541560619008,11,11.0,Could be huge for HBO’s boxing budget. Told a high-ranking official at AT&T is very bullish on the sport. And besides HBO department budgets were tied up while the merger was being blocked https://twitter.com/nytimesbusiness/status/1006637915739435008 …
BaylorAthletics,21374925,1,1011724248405237762,11,11.0,On the mic! Former color analyst for the Houston Astros Bruce Gietzen and Lady Bear Hall of Famer Maggie Davis-Stinnett will call @BaylorWBB games on the Baylor IMG Sports Network.￼￼￼￼ https://baylorbea.rs/2N0uS0Y pic.twitter.com/rePY1cTb9v
brchastain,34493952,1,1009551956690526209,11,11.0,theres a reason all the people you follow on twitter for their takes on sports comics tech religion or what have you are all writing about children in concentration camps instead this weekITS BECAUSE CHILDREN ARE IN CONCENTRATION CAMPS AND THAT IS EVIL
Gary5823,138198762,1,1009925712659218433,11,11.0,The body language of the two captains says it all. Portugal went behind against Spain and Ronaldo looked annoyed but confident he could single handedly get his team back in it 3-3 draw.Argentina go behind and Messi looks like the weight of the world is on his shoulders 3-0 losspic.twitter.com/hHviiffPto
PureMind__,886178809,1,1009909005349728257,11,11.0,What does gender have to do with knowledge of sport. Do u know that there are a lot of males who dont even know what the function of a Defensive midfielder is? Why u gotta be so dull & have a dust filled brain to think cos ure a guy you know football better automatically?
